sample,time_s,posX,posY,posZ,speed_ms,speed_kmh,velFwd,velLat,velVert,accelFwd,accelLat,accelVert,accelG,jerk,discontinuity,collisionActive,yawRate_degs,yawAccel_rads2,roll_deg,pitch_deg,slip_deg,upVsUp_deg,grounded,groundedFactor,groundedNodes,minNodeDist_m,inverted,clearance_m,clearanceErr_m,nearBottom,chassisContact,rawThrottle,rawMouseYawInput,processedYawIntent,finalSteeringCommand,steerCommandRatio01,stabilizerArmed,ocCharge,ocBurst,steerStability,steerTilt01,steerRollRate01,hoverRawDemand,hoverClampedTarget,hoverSmoothedCmd,hoverAppliedThrottle,hoverActiveMaxCmd,hoverForceN,hoverSatNodes,hoverOverdrive,hoverPower01,vectoringPower01,surfaceAdhesionAccel_ms2,surfaceAdhesionForceN,surfaceAdhesionLimited,airborneStability01,dragN,wingN,groundEffectN,downforceG,powerReq,powerGranted,powerBudget,overload01,driveShedding01,band,autoHoverCmd,manualBottomCmd,manualRoofCmd,section,arc_m,centerDist_m
8398,83.9814,11955.250,-72.117,14799.880,347.77,1252.0,340.88,16.03,-67.01,-46.82,132.81,-162.61,21.928,1762.7,0,0,-23.88,-2.530,35.93,-10.36,2.69,37.2,0,0.00,0,-1.000,0,,0.000,0,0,1.000,-0.160,-0.160,-0.137,0.152,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,157451.0,0.0,0.0,0.000,176.4,176.4,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8459.4,39.48
8400,84.0014,11961.970,-71.775,14798.110,347.65,1251.5,340.09,18.95,-69.58,-39.73,146.03,-128.59,20.244,1859.3,0,0,-26.39,-2.197,36.08,-10.42,3.19,37.4,0,0.00,0,-1.000,0,,0.000,0,0,1.000,-0.160,-0.160,-0.137,0.152,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,156871.8,0.0,0.0,0.000,219.6,219.6,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8465.8,39.76
8402,84.0214,11968.680,-71.432,14796.350,347.60,1251.3,339.47,22.13,-71.39,-30.99,159.18,-90.45,18.928,2064.1,0,0,-28.63,-1.951,36.22,-10.34,3.73,37.5,0,0.00,0,-1.000,0,,0.000,0,0,1.000,-0.120,-0.120,-0.103,0.114,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,156426.0,0.0,0.0,0.000,245.7,245.7,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8473.5,40.10
8404,84.0414,11975.400,-71.089,14794.590,347.62,1251.4,339.06,25.44,-72.33,-20.35,165.14,-46.91,17.623,2260.9,0,0,-29.32,-0.599,36.35,-10.14,4.29,37.5,0,0.00,0,-1.000,0,,0.000,0,0,1.000,-0.120,-0.120,-0.103,0.114,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,156130.6,0.0,0.0,0.000,288.9,288.9,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8480.5,40.40
8406,84.0614,11982.110,-70.744,14792.840,347.72,1251.8,338.88,28.81,-72.35,-8.78,168.48,-0.97,17.198,2374.6,0,0,-29.89,-0.504,36.46,-9.81,4.86,37.6,0,0.00,0,-1.000,0,,0.000,0,0,1.000,-0.120,-0.120,-0.102,0.114,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,155993.4,0.0,0.0,0.000,332.0,332.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8487.4,40.71
8408,84.0814,11988.840,-70.397,14791.080,347.86,1252.3,339.02,32.31,-70.94,6.67,175.13,70.38,19.252,3665.3,0,0,-31.65,-1.535,36.55,-9.28,5.44,37.5,0,0.00,0,-1.000,0,,0.000,0,0,1.000,-0.080,-0.080,-0.068,0.076,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,156055.6,0.0,0.0,0.000,358.1,358.1,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8493.9,40.99
8410,84.1014,11995.570,-70.046,14789.340,348.09,1253.1,339.46,35.82,-68.22,22.15,175.35,136.23,22.747,3382.2,0,0,-30.70,0.831,36.61,-8.57,6.02,37.5,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,156341.6,0.0,0.0,0.000,367.2,367.2,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8501.8,41.35
8412,84.1214,12002.310,-69.691,14787.590,348.41,1254.3,340.22,39.00,-64.17,38.02,158.94,202.21,26.503,3490.7,0,0,-27.23,3.033,36.64,-7.71,6.54,37.3,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,156882.3,0.0,0.0,0.000,410.4,410.4,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8508.3,41.64
8414,84.1414,12009.070,-69.334,14785.860,348.80,1255.7,341.25,41.80,-58.88,51.26,140.28,264.73,30.984,3329.0,0,0,-24.07,2.751,36.65,-6.73,6.98,37.2,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.040,0.040,0.034,0.038,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,157663.2,0.0,0.0,0.000,470.7,470.7,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8515.1,41.95
8416,84.1614,12015.830,-68.973,14784.120,349.27,1257.4,342.52,44.15,-52.17,63.55,117.65,335.48,36.814,3764.4,0,0,-19.94,3.609,36.63,-5.61,7.35,37.0,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.040,0.040,0.034,0.038,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,158689.3,0.0,0.0,0.000,497.0,497.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8522.7,42.30
8418,84.1814,12022.610,-68.609,14782.390,349.78,1259.2,343.90,46.06,-44.20,69.38,95.46,398.49,42.365,3353.0,0,0,-16.26,3.210,36.60,-4.36,7.63,36.8,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.080,0.080,0.068,0.076,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,159869.0,0.0,0.0,0.000,514.1,514.1,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8529.3,42.60
8420,84.2014,12029.400,-68.243,14780.670,350.30,1261.1,345.28,47.50,-35.13,68.80,71.69,453.20,47.295,2982.5,0,0,-12.34,3.422,36.57,-3.02,7.83,36.7,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.040,0.040,0.034,0.038,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,161090.5,0.0,0.0,0.000,497.0,497.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8535.8,42.89
8422,84.2214,12036.200,-67.876,14778.940,350.83,1263.0,346.53,48.62,-25.15,62.46,56.12,499.18,51.600,2448.1,0,0,-10.13,1.925,36.56,-1.59,7.99,36.6,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.040,0.040,0.034,0.038,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,162242.0,0.0,0.0,0.000,497.0,497.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8542.6,43.20
8424,84.2414,12043.020,-67.508,14777.220,351.37,1264.9,347.56,49.46,-14.54,51.78,42.07,530.46,54.500,1795.6,0,0,-7.50,2.300,36.56,-0.09,8.10,36.6,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.040,0.040,0.034,0.038,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,163222.5,0.0,0.0,0.000,497.0,497.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8550.3,43.55
8426,84.2614,12049.850,-67.142,14775.500,351.92,1266.9,348.33,50.01,-3.39,38.17,27.66,557.31,57.013,1668.4,0,0,-5.15,2.047,36.59,1.44,8.17,36.6,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,163954.6,0.0,0.0,0.000,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8557.1,43.86
8428,84.2814,12056.690,-66.778,14773.780,352.47,1268.9,348.76,50.39,7.92,21.71,18.73,565.51,57.720,1022.3,0,0,-3.70,1.269,36.66,2.99,8.22,36.8,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,164375.4,0.0,0.0,0.000,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8563.5,44.15
8430,84.3014,12063.540,-66.418,14772.060,353.03,1270.9,348.86,50.60,19.21,4.67,10.79,564.61,57.567,941.1,0,0,-2.38,1.149,36.75,4.52,8.25,37.0,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,164475.6,0.0,0.0,0.000,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8571.5,44.50
8432,84.3214,12070.400,-66.062,14770.330,353.59,1272.9,348.61,50.72,30.37,-12.23,5.60,557.91,56.888,945.2,0,0,-1.84,0.471,36.88,6.03,8.28,37.3,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,164275.3,0.0,0.0,0.000,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8578.2,44.80
8434,84.3414,12077.280,-65.712,14768.610,354.14,1274.9,348.04,50.78,41.33,-28.57,3.06,548.01,55.939,963.8,0,0,-1.39,0.390,37.04,7.51,8.30,37.7,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.040,0.040,0.034,0.038,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,163814.6,0.0,0.0,0.000,497.0,497.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8585.4,45.11
8436,84.3614,12084.160,-65.367,14766.880,354.70,1276.9,347.17,50.73,52.05,-43.29,-2.58,536.20,54.837,984.8,0,0,-0.43,0.844,37.22,8.94,8.31,38.1,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,163158.4,0.0,0.0,0.000,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8592.4,45.41
8438,84.3814,12091.060,-65.029,14765.160,355.26,1278.9,346.02,50.64,62.53,-57.63,-4.22,524.17,53.756,939.5,0,0,-0.13,0.262,37.44,10.35,8.33,38.6,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,162361.6,0.0,0.0,0.000,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8599.4,45.71
8440,84.4014,12097.960,-64.697,14763.430,355.81,1280.9,344.60,50.53,72.77,-70.99,-5.55,511.81,52.675,912.6,0,0,0.14,0.232,37.67,11.71,8.34,39.2,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,161493.0,0.0,0.0,0.000,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8606.5,46.00
8442,84.4214,12104.880,-64.372,14761.690,356.36,1282.9,342.93,50.40,82.75,-83.40,-6.74,499.10,51.587,889.9,0,0,0.38,0.211,37.94,13.05,8.36,39.8,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,160624.1,0.0,0.0,0.000,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8613.7,46.29
8444,84.4414,12111.810,-64.054,14759.960,356.91,1284.9,341.04,50.24,92.47,-94.83,-7.76,486.03,50.484,870.0,0,0,0.60,0.189,38.22,14.35,8.38,40.4,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,159827.8,0.0,0.0,0.000,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8621.5,46.60
8446,84.4614,12118.750,-63.744,14758.220,357.45,1286.8,338.93,50.07,101.92,-105.30,-8.63,472.59,49.363,852.8,0,0,0.79,0.166,38.53,15.61,8.40,41.1,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,159174.9,0.0,0.0,0.000,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8627.8,46.84
8448,84.4814,12125.700,-63.442,14756.480,357.99,1288.8,336.64,49.88,111.10,-114.77,-9.38,458.80,48.219,837.4,0,0,0.96,0.149,38.85,16.84,8.43,41.8,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,158732.8,0.0,0.0,0.000,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8635.3,47.13
8450,84.5014,12132.660,-63.148,14754.730,358.52,1290.7,334.17,49.68,119.99,-123.26,-10.01,444.70,47.051,823.4,0,0,1.11,0.136,39.20,18.04,8.46,42.5,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,158562.0,0.0,0.0,0.000,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8642.5,47.39
8452,84.5214,12139.620,-62.859,14752.980,359.16,1293.0,331.56,48.97,129.10,-130.73,-35.66,455.54,48.448,1441.4,0,0,1.90,0.689,39.33,19.20,8.40,43.1,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,158850.4,0.0,0.0,0.000,930.0,930.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8649.2,47.63
8454,84.5414,12146.610,-62.563,14751.220,360.00,1296.0,328.81,46.50,139.02,-137.47,-123.32,495.56,53.909,4829.8,0,0,2.18,0.246,38.67,20.32,8.05,42.9,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,159919.8,0.0,0.0,0.000,930.0,930.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8657.0,47.91
8456,84.5614,12153.610,-62.255,14749.450,360.95,1299.4,325.91,42.58,149.19,-144.91,-196.02,508.58,57.491,3711.8,0,0,2.16,-0.018,37.41,21.42,7.44,42.3,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,161820.6,0.0,0.0,0.000,930.0,930.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8664.6,48.20
8458,84.5814,12160.630,-61.933,14747.670,361.98,1303.1,322.86,37.26,159.38,-152.21,-265.92,509.49,60.604,3514.2,0,0,2.74,0.507,35.68,22.52,6.58,41.4,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,164617.9,0.0,0.0,0.000,930.0,930.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8671.4,48.47
8460,84.6014,12167.670,-61.594,14745.890,363.07,1307.1,319.71,30.59,169.33,-157.69,-333.75,497.67,63.163,3453.6,0,0,3.25,0.438,33.59,23.59,5.46,40.2,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,168290.9,0.0,0.0,0.000,930.0,930.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8679.0,48.79
8462,84.6214,12174.720,-61.238,14744.080,364.20,1311.1,316.47,22.76,178.80,-161.89,-391.44,473.61,64.771,3132.1,0,0,3.52,0.235,31.25,24.66,4.11,39.0,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,172684.1,0.0,0.0,0.000,930.0,930.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8685.5,49.07
8464,84.6414,12181.800,-60.867,14742.270,365.35,1315.3,313.17,14.02,187.63,-165.12,-436.96,441.50,65.520,2790.3,0,0,3.64,0.106,28.74,25.71,2.56,37.8,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,177574.2,0.0,0.0,0.000,930.0,930.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8693.1,49.42
8466,84.6614,12188.890,-60.485,14740.440,366.34,1318.8,309.84,5.33,195.38,-166.55,-434.32,387.53,61.716,2702.9,0,0,3.01,-0.550,26.36,26.76,0.99,36.9,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,182407.6,0.0,0.0,0.000,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8701.3,49.81
8468,84.6814,12195.990,-60.104,14738.600,367.07,1321.5,306.53,-1.19,201.94,-165.61,-326.30,327.83,50.081,6170.9,0,0,1.97,-0.903,24.69,27.79,0.22,36.5,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.040,0.040,0.034,0.037,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,186822.3,0.0,0.0,0.000,496.9,496.9,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8707.8,50.12
8470,84.7014,12203.100,-59.728,14736.760,367.70,1323.7,303.28,-6.07,207.82,-162.27,-244.06,293.80,42.303,4453.2,0,0,1.50,-0.414,23.56,28.79,1.15,36.6,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.040,0.040,0.034,0.037,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,191125.1,0.0,0.0,0.000,496.9,496.9,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8715.9,50.49
8472,84.7214,12210.230,-59.361,14734.910,368.26,1325.7,300.17,-9.64,213.12,-155.81,-178.01,265.32,36.236,3611.1,0,0,1.52,0.014,22.88,29.75,1.84,36.9,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.040,0.040,0.034,0.037,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,195328.9,0.0,0.0,0.000,496.9,496.9,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8723.1,50.82
8474,84.7414,12217.360,-59.006,14733.060,368.75,1327.5,297.22,-12.14,217.92,-147.19,-125.02,239.84,31.389,2971.3,0,0,2.18,0.577,22.53,30.63,2.34,37.4,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.040,0.040,0.034,0.037,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,199409.1,0.0,0.0,0.000,496.9,496.9,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8730.4,51.13
8476,84.7614,12224.510,-58.663,14731.210,369.19,1329.1,294.45,-13.92,222.27,-138.56,-89.22,217.68,27.831,2149.0,0,0,2.92,0.646,22.39,31.46,2.71,37.9,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,203348.3,0.0,0.0,0.000,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8737.2,51.42
8478,84.7814,12231.660,-58.335,14729.350,369.58,1330.5,291.84,-15.17,226.25,-130.39,-62.63,198.94,25.073,1676.8,0,0,2.46,-0.394,22.39,32.23,2.98,38.5,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.040,0.040,0.034,0.037,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,207149.7,0.0,0.0,0.000,496.8,496.8,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8745.7,51.75
8480,84.8014,12238.820,-58.021,14727.490,369.95,1331.8,289.39,-16.12,229.90,-122.55,-47.24,182.19,22.895,1203.0,0,0,2.69,0.194,22.47,32.96,3.19,39.2,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.040,0.040,0.034,0.037,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,210800.6,0.0,0.0,0.000,496.8,496.8,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8752.3,52.00
8482,84.8214,12245.980,-57.723,14725.620,370.29,1333.0,287.10,-16.87,233.24,-114.61,-37.86,167.34,21.032,963.9,0,0,2.92,0.206,22.59,33.63,3.36,39.8,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.000,0.000,0.000,0.000,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,214301.4,0.0,0.0,0.000,480.0,480.0,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8760.1,52.28
8484,84.8414,12253.150,-57.441,14723.740,370.61,1334.2,284.97,-17.46,236.30,-106.51,-29.06,153.09,19.240,930.2,0,0,2.56,-0.314,22.75,34.26,3.51,40.3,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.040,0.040,0.034,0.037,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,217627.9,0.0,0.0,0.000,496.8,496.8,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8767.0,52.52
8486,84.8614,12260.320,-57.174,14721.860,370.93,1335.3,283.04,-18.01,239.06,-96.33,-27.61,137.97,17.383,914.1,0,0,3.42,0.745,22.92,34.84,3.64,40.9,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.040,0.040,0.034,0.037,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,220734.3,0.0,0.0,0.000,496.8,496.8,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8775.3,52.78
8488,84.8814,12267.500,-56.923,14719.980,371.24,1336.5,281.35,-18.59,241.49,-84.70,-29.26,121.26,15.370,1021.4,0,0,4.24,0.720,23.10,35.35,3.78,41.4,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.040,0.040,0.034,0.037,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,223550.1,0.0,0.0,0.000,496.8,496.8,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8782.3,52.99
8490,84.9014,12274.690,-56.689,14718.080,371.56,1337.6,279.94,-19.22,243.56,-70.51,-31.41,103.35,13.150,1147.4,0,0,4.98,0.644,23.29,35.78,3.93,41.8,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.080,0.080,0.067,0.075,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,226024.7,0.0,0.0,0.000,513.6,513.6,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8790.2,53.22
8492,84.9214,12281.870,-56.470,14716.180,371.86,1338.7,278.80,-19.96,245.25,-56.72,-36.80,84.66,11.045,1192.2,0,0,6.22,1.082,23.48,36.14,4.09,42.2,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.080,0.080,0.067,0.075,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,228101.1,0.0,0.0,0.000,513.6,513.6,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8797.2,53.40
8494,84.9414,12289.070,-56.268,14714.280,372.16,1339.8,277.94,-20.80,246.61,-43.13,-41.97,67.96,9.254,1107.2,0,0,7.34,0.981,23.67,36.42,4.28,42.5,0,0.00,0,-1.000,0,,0.000,0,0,1.000,0.080,0.080,0.067,0.075,1,0.00,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.00,0.0,0,0,1.000,1.000,0.00,0.0,0,0.000,229811.8,0.0,0.0,0.000,513.6,513.6,4500.0,0.000,0.000,0,0.000,0.000,0.000,7,8804.7,53.58
