# thruster table: 0=Hover_FL; 1=Roof_FL; 2=Hover_FR; 3=Roof_FR; 4=Hover_RL; 5=Roof_RL; 6=Hover_RR; 7=Roof_RR; 8=Main_Rear; 9=Brake_Front; 10=Strafe_Front_Left; 11=Strafe_Back_Left; 12=Strafe_Front_Right; 13=Strafe_Back_Right
sample,time_s,thruster,reqThrottle,finalThrottle,appliedThrottle,forceN,reqPower,grantedPower,power01,ceiling,saturated,mountDirX,mountDirY,mountDirZ,targetDirX,targetDirY,targetDirZ,forceDirX,forceDirY,forceDirZ,gimbalAngle_deg
7564,75.6414,0,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5746,0.2483,-0.7798,0.5746,0.2483,-0.7798,0.5746,0.2483,-0.7798,0.00
7564,75.6414,1,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5746,-0.2483,0.7798,-0.5746,-0.2483,0.7798,-0.5746,-0.2483,0.7798,0.00
7564,75.6414,2,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5746,0.2483,-0.7798,0.5746,0.2483,-0.7798,0.5746,0.2483,-0.7798,0.00
7564,75.6414,3,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5746,-0.2483,0.7798,-0.5746,-0.2483,0.7798,-0.5746,-0.2483,0.7798,0.00
7564,75.6414,4,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5746,0.2483,-0.7798,0.5746,0.2483,-0.7798,0.5746,0.2483,-0.7798,0.00
7564,75.6414,5,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5746,-0.2483,0.7798,-0.5746,-0.2483,0.7798,-0.5746,-0.2483,0.7798,0.00
7564,75.6414,6,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5746,0.2483,-0.7798,0.5746,0.2483,-0.7798,0.5746,0.2483,-0.7798,0.00
7564,75.6414,7,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5746,-0.2483,0.7798,-0.5746,-0.2483,0.7798,-0.5746,-0.2483,0.7798,0.00
7564,75.6414,8,1.0000,1.0000,1.0000,480000.0,480.00,480.00,1.000,1.00,1,0.8119,-0.2933,0.5049,0.8119,-0.2933,0.5049,0.8119,-0.2933,0.5049,0.00
7564,75.6414,9,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.8119,0.2933,-0.5049,-0.8119,0.2933,-0.5049,-0.8119,0.2933,-0.5049,0.00
7564,75.6414,10,0.7258,0.7258,0.7258,181440.0,181.44,181.44,1.000,1.00,0,-0.1033,-0.9232,-0.3701,-0.1033,-0.9232,-0.3701,-0.1033,-0.9232,-0.3701,0.00
7564,75.6414,11,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1033,-0.9232,-0.3701,-0.1033,-0.9232,-0.3701,-0.1033,-0.9232,-0.3701,0.00
7564,75.6414,12,0.9000,0.9000,0.9000,225000.0,225.00,225.00,1.000,1.00,0,0.1033,0.9232,0.3701,0.1033,0.9232,0.3701,0.1033,0.9232,0.3701,0.00
7564,75.6414,13,0.9072,0.9072,0.9072,226800.0,226.80,226.80,1.000,1.00,0,0.1033,0.9232,0.3701,0.1033,0.9232,0.3701,0.1033,0.9232,0.3701,0.00
7566,75.6614,0,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5734,0.2511,-0.7798,0.5734,0.2511,-0.7798,0.5746,0.2483,-0.7798,0.17
7566,75.6614,1,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5734,-0.2511,0.7798,-0.5734,-0.2511,0.7798,-0.5746,-0.2483,0.7798,0.17
7566,75.6614,2,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5734,0.2511,-0.7798,0.5734,0.2511,-0.7798,0.5746,0.2483,-0.7798,0.17
7566,75.6614,3,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5734,-0.2511,0.7798,-0.5734,-0.2511,0.7798,-0.5746,-0.2483,0.7798,0.17
7566,75.6614,4,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5734,0.2511,-0.7798,0.5734,0.2511,-0.7798,0.5746,0.2483,-0.7798,0.17
7566,75.6614,5,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5734,-0.2511,0.7798,-0.5734,-0.2511,0.7798,-0.5746,-0.2483,0.7798,0.17
7566,75.6614,6,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5734,0.2511,-0.7798,0.5734,0.2511,-0.7798,0.5746,0.2483,-0.7798,0.17
7566,75.6614,7,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5734,-0.2511,0.7798,-0.5734,-0.2511,0.7798,-0.5746,-0.2483,0.7798,0.17
7566,75.6614,8,1.0000,1.0000,1.0000,480000.0,480.00,480.00,1.000,1.00,1,0.8114,-0.3055,0.4983,0.8114,-0.3055,0.4983,0.8114,-0.3055,0.4983,0.00
7566,75.6614,9,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.8114,0.3055,-0.4983,-0.8114,0.3055,-0.4983,-0.8114,0.3055,-0.4983,0.00
7566,75.6614,10,0.6532,0.6532,0.7258,181440.0,163.30,163.30,1.000,1.00,0,-0.1131,-0.9185,-0.3789,-0.1131,-0.9185,-0.3789,-0.1131,-0.9185,-0.3789,0.00
7566,75.6614,11,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1131,-0.9185,-0.3789,-0.1131,-0.9185,-0.3789,-0.1131,-0.9185,-0.3789,0.00
7566,75.6614,12,0.9000,0.9000,0.9000,225000.0,225.00,225.00,1.000,1.00,0,0.1131,0.9185,0.3789,0.1131,0.9185,0.3789,0.1131,0.9185,0.3789,0.00
7566,75.6614,13,0.9072,0.9072,0.9072,226800.0,226.80,226.80,1.000,1.00,0,0.1131,0.9185,0.3789,0.1131,0.9185,0.3789,0.1131,0.9185,0.3789,0.00
7568,75.6814,0,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5671,0.2528,-0.7839,0.5671,0.2528,-0.7839,0.5671,0.2528,-0.7839,0.00
7568,75.6814,1,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5671,-0.2528,0.7839,-0.5671,-0.2528,0.7839,-0.5671,-0.2528,0.7839,0.00
7568,75.6814,2,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5671,0.2528,-0.7839,0.5671,0.2528,-0.7839,0.5671,0.2528,-0.7839,0.00
7568,75.6814,3,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5671,-0.2528,0.7839,-0.5671,-0.2528,0.7839,-0.5671,-0.2528,0.7839,0.00
7568,75.6814,4,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5671,0.2528,-0.7839,0.5671,0.2528,-0.7839,0.5671,0.2528,-0.7839,0.00
7568,75.6814,5,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5671,-0.2528,0.7839,-0.5671,-0.2528,0.7839,-0.5671,-0.2528,0.7839,0.00
7568,75.6814,6,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5671,0.2528,-0.7839,0.5671,0.2528,-0.7839,0.5671,0.2528,-0.7839,0.00
7568,75.6814,7,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5671,-0.2528,0.7839,-0.5671,-0.2528,0.7839,-0.5671,-0.2528,0.7839,0.00
7568,75.6814,8,1.0000,1.0000,1.0000,480000.0,480.00,480.00,1.000,1.00,1,0.8136,-0.3197,0.4856,0.8136,-0.3197,0.4856,0.8136,-0.3197,0.4856,0.00
7568,75.6814,9,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.8136,0.3197,-0.4856,-0.8136,0.3197,-0.4856,-0.8136,0.3197,-0.4856,0.00
7568,75.6814,10,0.9072,0.9072,0.9072,226800.0,226.80,226.80,1.000,1.00,0,-0.1278,-0.9132,-0.3870,-0.1278,-0.9132,-0.3870,-0.1278,-0.9132,-0.3870,0.00
7568,75.6814,11,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1278,-0.9132,-0.3870,-0.1278,-0.9132,-0.3870,-0.1278,-0.9132,-0.3870,0.00
7568,75.6814,12,0.9000,0.9000,0.9000,225000.0,225.00,225.00,1.000,1.00,0,0.1278,0.9132,0.3870,0.1278,0.9132,0.3870,0.1278,0.9132,0.3870,0.00
7568,75.6814,13,0.9072,0.9072,0.9072,226800.0,226.80,226.80,1.000,1.00,0,0.1278,0.9132,0.3870,0.1278,0.9132,0.3870,0.1278,0.9132,0.3870,0.00
7570,75.7014,0,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5591,0.2397,-0.7937,0.5591,0.2397,-0.7937,0.5591,0.2397,-0.7937,0.00
7570,75.7014,1,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5591,-0.2397,0.7937,-0.5591,-0.2397,0.7937,-0.5591,-0.2397,0.7937,0.00
7570,75.7014,2,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5591,0.2397,-0.7937,0.5591,0.2397,-0.7937,0.5591,0.2397,-0.7937,0.00
7570,75.7014,3,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5591,-0.2397,0.7937,-0.5591,-0.2397,0.7937,-0.5591,-0.2397,0.7937,0.00
7570,75.7014,4,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5591,0.2397,-0.7937,0.5591,0.2397,-0.7937,0.5591,0.2397,-0.7937,0.00
7570,75.7014,5,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5591,-0.2397,0.7937,-0.5591,-0.2397,0.7937,-0.5591,-0.2397,0.7937,0.00
7570,75.7014,6,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5591,0.2397,-0.7937,0.5591,0.2397,-0.7937,0.5591,0.2397,-0.7937,0.00
7570,75.7014,7,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5591,-0.2397,0.7937,-0.5591,-0.2397,0.7937,-0.5591,-0.2397,0.7937,0.00
7570,75.7014,8,1.0000,1.0000,1.0000,480000.0,480.00,480.00,1.000,1.00,1,0.8146,-0.3374,0.4719,0.8146,-0.3374,0.4719,0.8146,-0.3374,0.4719,0.00
7570,75.7014,9,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.8146,0.3374,-0.4719,-0.8146,0.3374,-0.4719,-0.8146,0.3374,-0.4719,0.00
7570,75.7014,10,0.6532,0.6532,0.7872,196800.0,163.30,163.30,1.000,1.00,0,-0.1547,-0.9103,-0.3839,-0.1547,-0.9103,-0.3839,-0.1547,-0.9103,-0.3839,0.00
7570,75.7014,11,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1547,-0.9103,-0.3839,-0.1547,-0.9103,-0.3839,-0.1547,-0.9103,-0.3839,0.00
7570,75.7014,12,0.9000,0.9000,0.9000,225000.0,225.00,225.00,1.000,1.00,0,0.1547,0.9103,0.3839,0.1547,0.9103,0.3839,0.1547,0.9103,0.3839,0.00
7570,75.7014,13,0.9072,0.9072,0.9072,226800.0,226.80,226.80,1.000,1.00,0,0.1547,0.9103,0.3839,0.1547,0.9103,0.3839,0.1547,0.9103,0.3839,0.00
7572,75.7214,0,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5593,0.2205,-0.7991,0.5593,0.2205,-0.7991,0.5593,0.2205,-0.7991,0.00
7572,75.7214,1,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5593,-0.2205,0.7991,-0.5593,-0.2205,0.7991,-0.5593,-0.2205,0.7991,0.00
7572,75.7214,2,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5593,0.2205,-0.7991,0.5593,0.2205,-0.7991,0.5593,0.2205,-0.7991,0.00
7572,75.7214,3,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5593,-0.2205,0.7991,-0.5593,-0.2205,0.7991,-0.5593,-0.2205,0.7991,0.00
7572,75.7214,4,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5593,0.2205,-0.7991,0.5593,0.2205,-0.7991,0.5593,0.2205,-0.7991,0.00
7572,75.7214,5,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5593,-0.2205,0.7991,-0.5593,-0.2205,0.7991,-0.5593,-0.2205,0.7991,0.00
7572,75.7214,6,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5593,0.2205,-0.7991,0.5593,0.2205,-0.7991,0.5593,0.2205,-0.7991,0.00
7572,75.7214,7,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5593,-0.2205,0.7991,-0.5593,-0.2205,0.7991,-0.5593,-0.2205,0.7991,0.00
7572,75.7214,8,1.0000,1.0000,1.0000,480000.0,480.00,480.00,1.000,1.00,1,0.8082,-0.3597,0.4664,0.8082,-0.3597,0.4664,0.8082,-0.3597,0.4664,0.00
7572,75.7214,9,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.8082,0.3597,-0.4664,-0.8082,0.3597,-0.4664,-0.8082,0.3597,-0.4664,0.00
7572,75.7214,10,0.9072,0.9072,0.9072,226800.0,226.80,226.80,1.000,1.00,0,-0.1846,-0.9066,-0.3794,-0.1846,-0.9066,-0.3794,-0.1846,-0.9066,-0.3794,0.00
7572,75.7214,11,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1846,-0.9066,-0.3794,-0.1846,-0.9066,-0.3794,-0.1846,-0.9066,-0.3794,0.00
7572,75.7214,12,0.9000,0.9000,0.9000,225000.0,225.00,225.00,1.000,1.00,0,0.1846,0.9066,0.3794,0.1846,0.9066,0.3794,0.1846,0.9066,0.3794,0.00
7572,75.7214,13,0.9072,0.9072,0.9072,226800.0,226.80,226.80,1.000,1.00,0,0.1846,0.9066,0.3794,0.1846,0.9066,0.3794,0.1846,0.9066,0.3794,0.00
7574,75.7414,0,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5519,0.1891,-0.8122,0.5519,0.1891,-0.8122,0.5519,0.1891,-0.8122,0.00
7574,75.7414,1,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5519,-0.1891,0.8122,-0.5519,-0.1891,0.8122,-0.5519,-0.1891,0.8122,0.00
7574,75.7414,2,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5519,0.1891,-0.8122,0.5519,0.1891,-0.8122,0.5519,0.1891,-0.8122,0.00
7574,75.7414,3,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5519,-0.1891,0.8122,-0.5519,-0.1891,0.8122,-0.5519,-0.1891,0.8122,0.00
7574,75.7414,4,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5519,0.1891,-0.8122,0.5519,0.1891,-0.8122,0.5519,0.1891,-0.8122,0.00
7574,75.7414,5,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5519,-0.1891,0.8122,-0.5519,-0.1891,0.8122,-0.5519,-0.1891,0.8122,0.00
7574,75.7414,6,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5519,0.1891,-0.8122,0.5519,0.1891,-0.8122,0.5519,0.1891,-0.8122,0.00
7574,75.7414,7,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5519,-0.1891,0.8122,-0.5519,-0.1891,0.8122,-0.5519,-0.1891,0.8122,0.00
7574,75.7414,8,1.0000,1.0000,1.0000,480000.0,480.00,480.00,1.000,1.00,1,0.8028,-0.3841,0.4561,0.8028,-0.3841,0.4561,0.8028,-0.3841,0.4561,0.00
7574,75.7414,9,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.8028,0.3841,-0.4561,-0.8028,0.3841,-0.4561,-0.8028,0.3841,-0.4561,0.00
7574,75.7414,10,0.5806,0.5806,0.7509,187728.0,145.15,145.15,1.000,1.00,0,-0.2257,-0.9037,-0.3638,-0.2257,-0.9037,-0.3638,-0.2257,-0.9037,-0.3638,0.00
7574,75.7414,11,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.2257,-0.9037,-0.3638,-0.2257,-0.9037,-0.3638,-0.2257,-0.9037,-0.3638,0.00
7574,75.7414,12,0.9000,0.9000,0.9000,225000.0,225.00,225.00,1.000,1.00,0,0.2257,0.9037,0.3638,0.2257,0.9037,0.3638,0.2257,0.9037,0.3638,0.00
7574,75.7414,13,0.9072,0.9072,0.9072,226800.0,226.80,226.80,1.000,1.00,0,0.2257,0.9037,0.3638,0.2257,0.9037,0.3638,0.2257,0.9037,0.3638,0.00
7576,75.7614,0,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5537,0.1670,-0.8158,0.5537,0.1670,-0.8158,0.5537,0.1670,-0.8158,0.00
7576,75.7614,1,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5537,-0.1670,0.8158,-0.5537,-0.1670,0.8158,-0.5537,-0.1670,0.8158,0.00
7576,75.7614,2,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5537,0.1670,-0.8158,0.5537,0.1670,-0.8158,0.5537,0.1670,-0.8158,0.00
7576,75.7614,3,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5537,-0.1670,0.8158,-0.5537,-0.1670,0.8158,-0.5537,-0.1670,0.8158,0.00
7576,75.7614,4,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5537,0.1670,-0.8158,0.5537,0.1670,-0.8158,0.5537,0.1670,-0.8158,0.00
7576,75.7614,5,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5537,-0.1670,0.8158,-0.5537,-0.1670,0.8158,-0.5537,-0.1670,0.8158,0.00
7576,75.7614,6,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5537,0.1670,-0.8158,0.5537,0.1670,-0.8158,0.5537,0.1670,-0.8158,0.00
7576,75.7614,7,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5537,-0.1670,0.8158,-0.5537,-0.1670,0.8158,-0.5537,-0.1670,0.8158,0.00
7576,75.7614,8,1.0000,1.0000,1.0000,480000.0,480.00,480.00,1.000,1.00,1,0.7912,-0.4110,0.4528,0.7912,-0.4110,0.4528,0.7912,-0.4110,0.4528,0.00
7576,75.7614,9,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.7912,0.4110,-0.4528,-0.7912,0.4110,-0.4528,-0.7912,0.4110,-0.4528,0.00
7576,75.7614,10,0.5443,0.5443,0.6783,169584.0,136.08,136.08,1.000,1.00,0,-0.2597,-0.8962,-0.3597,-0.2597,-0.8962,-0.3597,-0.2597,-0.8962,-0.3597,0.00
7576,75.7614,11,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.2597,-0.8962,-0.3597,-0.2597,-0.8962,-0.3597,-0.2597,-0.8962,-0.3597,0.00
7576,75.7614,12,0.9000,0.9000,0.9000,225000.0,225.00,225.00,1.000,1.00,0,0.2597,0.8962,0.3597,0.2597,0.8962,0.3597,0.2597,0.8962,0.3597,0.00
7576,75.7614,13,0.9072,0.9072,0.9072,226800.0,226.80,226.80,1.000,1.00,0,0.2597,0.8962,0.3597,0.2597,0.8962,0.3597,0.2597,0.8962,0.3597,0.00
7578,75.7814,0,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5523,0.1684,-0.8164,0.5523,0.1684,-0.8164,0.5537,0.1670,-0.8158,0.12
7578,75.7814,1,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5523,-0.1684,0.8164,-0.5523,-0.1684,0.8164,-0.5537,-0.1670,0.8158,0.12
7578,75.7814,2,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5523,0.1684,-0.8164,0.5523,0.1684,-0.8164,0.5537,0.1670,-0.8158,0.12
7578,75.7814,3,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5523,-0.1684,0.8164,-0.5523,-0.1684,0.8164,-0.5537,-0.1670,0.8158,0.12
7578,75.7814,4,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5523,0.1684,-0.8164,0.5523,0.1684,-0.8164,0.5537,0.1670,-0.8158,0.12
7578,75.7814,5,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5523,-0.1684,0.8164,-0.5523,-0.1684,0.8164,-0.5537,-0.1670,0.8158,0.12
7578,75.7814,6,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5523,0.1684,-0.8164,0.5523,0.1684,-0.8164,0.5537,0.1670,-0.8158,0.12
7578,75.7814,7,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5523,-0.1684,0.8164,-0.5523,-0.1684,0.8164,-0.5537,-0.1670,0.8158,0.12
7578,75.7814,8,1.0000,1.0000,1.0000,480000.0,480.00,480.00,1.000,1.00,1,0.7842,-0.4372,0.4403,0.7842,-0.4372,0.4403,0.7842,-0.4372,0.4403,0.00
7578,75.7814,9,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.7842,0.4372,-0.4403,-0.7842,0.4372,-0.4403,-0.7842,0.4372,-0.4403,0.00
7578,75.7814,10,0.3629,0.3629,0.4383,109584.1,90.72,90.72,1.000,1.00,0,-0.2828,-0.8834,-0.3736,-0.2828,-0.8834,-0.3736,-0.2828,-0.8834,-0.3736,0.00
7578,75.7814,11,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.2828,-0.8834,-0.3736,-0.2828,-0.8834,-0.3736,-0.2828,-0.8834,-0.3736,0.00
7578,75.7814,12,0.9000,0.9000,0.9000,225000.0,225.00,225.00,1.000,1.00,0,0.2828,0.8834,0.3736,0.2828,0.8834,0.3736,0.2828,0.8834,0.3736,0.00
7578,75.7814,13,0.9072,0.9072,0.9072,226800.0,226.80,226.80,1.000,1.00,0,0.2828,0.8834,0.3736,0.2828,0.8834,0.3736,0.2828,0.8834,0.3736,0.00
7580,75.8014,0,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5531,0.1774,-0.8140,0.5531,0.1774,-0.8140,0.5531,0.1774,-0.8140,0.00
7580,75.8014,1,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5531,-0.1774,0.8140,-0.5531,-0.1774,0.8140,-0.5531,-0.1774,0.8140,0.00
7580,75.8014,2,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5531,0.1774,-0.8140,0.5531,0.1774,-0.8140,0.5531,0.1774,-0.8140,0.00
7580,75.8014,3,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5531,-0.1774,0.8140,-0.5531,-0.1774,0.8140,-0.5531,-0.1774,0.8140,0.00
7580,75.8014,4,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5531,0.1774,-0.8140,0.5531,0.1774,-0.8140,0.5531,0.1774,-0.8140,0.00
7580,75.8014,5,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5531,-0.1774,0.8140,-0.5531,-0.1774,0.8140,-0.5531,-0.1774,0.8140,0.00
7580,75.8014,6,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5531,0.1774,-0.8140,0.5531,0.1774,-0.8140,0.5531,0.1774,-0.8140,0.00
7580,75.8014,7,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5531,-0.1774,0.8140,-0.5531,-0.1774,0.8140,-0.5531,-0.1774,0.8140,0.00
7580,75.8014,8,1.0000,1.0000,1.0000,480000.0,480.00,480.00,1.000,1.00,1,0.7767,-0.4633,0.4267,0.7767,-0.4633,0.4267,0.7767,-0.4633,0.4267,0.00
7580,75.8014,9,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.7767,0.4633,-0.4267,-0.7767,0.4633,-0.4267,-0.7767,0.4633,-0.4267,0.00
7580,75.8014,10,0.4717,0.4717,0.4717,117936.0,117.94,117.94,1.000,1.00,0,-0.3014,-0.8683,-0.3940,-0.3014,-0.8683,-0.3940,-0.3014,-0.8683,-0.3940,0.00
7580,75.8014,11,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.3014,-0.8683,-0.3940,-0.3014,-0.8683,-0.3940,-0.3014,-0.8683,-0.3940,0.00
7580,75.8014,12,0.9000,0.9000,0.9000,225000.0,225.00,225.00,1.000,1.00,0,0.3014,0.8683,0.3940,0.3014,0.8683,0.3940,0.3014,0.8683,0.3940,0.00
7580,75.8014,13,0.9072,0.9072,0.9072,226800.0,226.80,226.80,1.000,1.00,0,0.3014,0.8683,0.3940,0.3014,0.8683,0.3940,0.3014,0.8683,0.3940,0.00
7582,75.8214,0,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5510,0.1867,-0.8133,0.5510,0.1867,-0.8133,0.5531,0.1867,-0.8119,0.14
7582,75.8214,1,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5510,-0.1867,0.8133,-0.5510,-0.1867,0.8133,-0.5531,-0.1867,0.8119,0.14
7582,75.8214,2,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5510,0.1867,-0.8133,0.5510,0.1867,-0.8133,0.5531,0.1867,-0.8119,0.14
7582,75.8214,3,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5510,-0.1867,0.8133,-0.5510,-0.1867,0.8133,-0.5531,-0.1867,0.8119,0.14
7582,75.8214,4,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5510,0.1867,-0.8133,0.5510,0.1867,-0.8133,0.5531,0.1867,-0.8119,0.14
7582,75.8214,5,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5510,-0.1867,0.8133,-0.5510,-0.1867,0.8133,-0.5531,-0.1867,0.8119,0.14
7582,75.8214,6,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.5510,0.1867,-0.8133,0.5510,0.1867,-0.8133,0.5531,0.1867,-0.8119,0.14
7582,75.8214,7,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.5510,-0.1867,0.8133,-0.5510,-0.1867,0.8133,-0.5531,-0.1867,0.8119,0.14
7582,75.8214,8,1.0000,1.0000,1.0000,480000.0,480.00,480.00,1.000,1.00,1,0.7704,-0.4885,0.4097,0.7704,-0.4885,0.4097,0.7704,-0.4885,0.4097,0.00
7582,75.8214,9,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.7704,0.4885,-0.4097,-0.7704,0.4885,-0.4097,-0.7704,0.4885,-0.4097,0.00
