sample,time_s,validNodes,averageQuality,reserveCurrent,reservePercent,reserveRechargeRate,reserveDrainRate,phaseSupportN,thrusterSupportN,automaticThrusterSupportN,manualThrusterSupportN,captureState,surfaceLoss,assistActive,weakSurface,raceSurface
474,4.7414,4,1.000,99.941,0.9994,5.284,5.874,462276.2,0.0,0.0,0.0,Full,0,0,0,1
476,4.7614,4,1.000,99.965,0.9997,1.735,3.474,338322.3,0.0,0.0,0.0,Full,0,0,0,1
478,4.7814,4,1.000,99.912,0.9991,1.914,8.810,618597.0,124168.4,124168.4,0.0,Full,0,1,0,1
480,4.8014,4,1.000,99.959,0.9996,12.331,4.090,401699.8,0.0,0.0,0.0,Full,0,0,0,1
482,4.8214,4,1.000,100.000,1.0000,3.142,0.000,211314.7,0.0,0.0,0.0,Full,0,0,0,1
484,4.8414,4,1.000,99.918,0.9992,8.912,8.195,518828.5,0.0,0.0,0.0,Full,0,0,0,1
486,4.8614,4,1.000,100.000,1.0000,0.000,0.000,166814.4,0.0,0.0,0.0,Full,0,0,0,1
488,4.8814,4,1.000,99.937,0.9994,4.234,6.324,617529.6,109209.1,109209.1,0.0,Full,0,1,0,1
490,4.9014,4,1.000,99.768,0.9977,4.525,23.222,645205.5,0.0,0.0,0.0,Full,0,0,0,1
492,4.9214,4,1.000,100.000,1.0000,25.000,0.000,212805.3,0.0,0.0,0.0,Full,0,0,0,1
494,4.9414,4,1.000,100.000,1.0000,1.778,0.000,172711.0,0.0,0.0,0.0,Full,0,0,0,1
496,4.9614,4,1.000,99.968,0.9997,0.000,3.173,435515.9,131981.8,131981.8,0.0,Full,0,1,0,1
498,4.9814,4,1.000,99.750,0.9975,25.000,25.000,528155.5,260000.0,260000.0,0.0,Full,0,1,0,1
500,5.0014,4,1.000,99.977,0.9998,0.000,2.265,691475.2,94214.2,94214.2,0.0,Full,0,1,0,1
502,5.0214,4,1.000,99.975,0.9998,0.000,2.497,370219.5,103886.5,103886.5,0.0,Full,0,1,0,1
504,5.0414,4,1.000,100.000,1.0000,1.402,0.000,245920.4,0.0,0.0,0.0,Full,0,0,0,1
506,5.0614,4,1.000,100.000,1.0000,3.548,0.000,224266.0,0.0,0.0,0.0,Full,0,0,0,1
508,5.0814,4,1.000,99.974,0.9997,0.000,2.616,424956.3,108824.9,108824.9,0.0,Full,0,1,0,1
510,5.1014,4,1.000,99.968,0.9997,3.274,3.171,462484.4,131919.2,131919.2,0.0,Full,0,1,0,1
512,5.1214,4,1.000,99.960,0.9996,4.840,4.001,421688.7,166353.2,166353.2,0.0,Full,0,1,0,1
514,5.1414,4,1.000,99.885,0.9988,0.000,11.550,609760.6,148786.1,148786.1,0.0,Full,0,1,0,1
516,5.1614,4,1.000,99.766,0.9977,24.812,23.445,585126.6,260000.0,260000.0,0.0,Full,0,1,0,1
518,5.1814,4,1.000,99.982,0.9998,3.383,1.757,393402.5,73106.7,73106.7,0.0,Full,0,1,0,1
520,5.2014,4,1.000,100.000,1.0000,2.119,0.000,139328.6,0.0,0.0,0.0,Full,0,0,0,1
522,5.2214,4,1.000,99.918,0.9992,0.000,8.174,629428.1,340054.7,340054.7,0.0,Full,0,1,0,1
524,5.2414,4,1.000,99.924,0.9992,10.367,7.614,556485.6,0.0,0.0,0.0,Full,0,0,0,1
526,5.2614,4,1.000,99.947,0.9995,0.000,5.297,675264.8,220351.4,220351.4,0.0,Full,0,1,0,1
528,5.2814,4,1.000,99.750,0.9975,23.488,25.000,449597.4,0.0,0.0,0.0,Full,0,0,0,1
530,5.3014,4,1.000,100.000,1.0000,25.000,0.000,380965.7,0.0,0.0,0.0,Full,0,0,0,1
532,5.3214,4,1.000,99.865,0.9987,4.654,13.497,814478.9,278474.6,278474.6,0.0,Full,0,1,0,1
534,5.3414,4,1.000,99.771,0.9977,11.106,22.873,555710.6,0.0,0.0,0.0,Full,0,0,0,1
536,5.3614,4,1.000,99.852,0.9985,16.357,14.780,496757.1,0.0,0.0,0.0,Full,0,0,0,1
538,5.3814,4,1.000,100.000,1.0000,2.819,0.000,497510.5,0.0,0.0,0.0,Full,0,0,0,1
540,5.4014,4,1.000,99.984,0.9998,6.319,1.579,411205.2,65636.3,65636.3,0.0,Full,0,1,0,1
542,5.4214,4,1.000,99.803,0.9980,25.000,19.722,384633.2,259828.5,259828.5,0.0,Full,0,1,0,1
544,5.4414,4,1.000,100.000,1.0000,0.000,0.000,232891.6,0.0,0.0,0.0,Full,0,0,0,1
546,5.4614,4,1.000,99.750,0.9975,0.000,25.000,564966.6,180309.3,180309.3,0.0,Full,0,1,0,1
548,5.4814,4,1.000,100.000,1.0000,25.000,0.000,128158.0,0.0,0.0,0.0,Full,0,0,0,1
550,5.5014,4,1.000,99.873,0.9987,2.744,12.729,679738.2,260000.0,260000.0,0.0,Full,0,1,0,1
552,5.5214,4,1.000,99.750,0.9975,25.000,25.000,657316.0,0.0,0.0,0.0,Full,0,0,0,1
554,5.5414,4,1.000,99.857,0.9986,8.964,14.307,723770.6,131246.5,131246.5,0.0,Full,0,1,0,1
556,5.5614,4,1.000,99.928,0.9993,8.145,7.154,450569.3,0.0,0.0,0.0,Full,0,0,0,1
558,5.5814,4,1.000,99.925,0.9992,4.714,7.548,581225.0,90319.5,90319.5,0.0,Full,0,1,0,1
560,5.6014,4,1.000,99.750,0.9975,13.837,25.000,371276.2,0.0,0.0,0.0,Full,0,0,0,1
562,5.6214,4,1.000,99.982,0.9998,25.000,1.800,562530.6,74866.7,74866.7,0.0,Full,0,1,0,1
564,5.6414,4,1.000,99.917,0.9992,21.082,8.283,594985.8,0.0,0.0,0.0,Full,0,0,0,1
566,5.6614,4,1.000,100.000,1.0000,9.963,0.000,521801.5,0.0,0.0,0.0,Full,0,0,0,1
568,5.6814,4,1.000,99.954,0.9995,12.735,4.608,410325.7,0.0,0.0,0.0,Full,0,0,0,1
570,5.7014,4,1.000,99.973,0.9997,0.000,2.704,390095.8,112494.1,112494.1,0.0,Full,0,1,0,1
572,5.7214,4,1.000,99.970,0.9997,7.276,2.994,482271.4,124532.0,124532.0,0.0,Full,0,1,0,1
574,5.7414,4,1.000,99.882,0.9988,5.102,11.811,521611.3,0.0,0.0,0.0,Full,0,0,0,1
576,5.7614,4,1.000,100.000,1.0000,0.000,0.000,139749.3,0.0,0.0,0.0,Full,0,0,0,1
578,5.7814,4,1.000,99.831,0.9983,4.930,16.888,487986.9,260000.0,260000.0,0.0,Full,0,1,0,1
580,5.8014,4,1.000,99.884,0.9988,25.000,11.618,786812.2,204015.2,204015.2,0.0,Full,0,1,0,1
582,5.8214,4,1.000,99.863,0.9986,5.550,13.668,449145.0,0.0,0.0,0.0,Full,0,0,0,1
584,5.8414,4,1.000,99.750,0.9975,0.000,25.000,686413.3,442483.4,442483.4,0.0,Full,0,1,0,1
586,5.8614,4,1.000,100.000,1.0000,25.000,0.000,154774.9,0.0,0.0,0.0,Full,0,0,0,1
588,5.8814,4,1.000,100.000,1.0000,0.000,0.000,82862.1,0.0,0.0,0.0,Full,0,0,0,1
590,5.9014,4,1.000,100.000,1.0000,0.000,0.000,110775.6,0.0,0.0,0.0,Full,0,0,0,1
592,5.9214,4,1.000,99.956,0.9996,0.000,4.352,264446.2,0.0,0.0,0.0,Full,0,0,0,1
594,5.9414,4,1.000,99.962,0.9996,9.699,3.835,460501.3,159426.3,159426.3,0.0,Full,0,1,0,1
596,5.9614,4,1.000,99.881,0.9988,3.857,11.860,650280.3,259770.8,259770.8,0.0,Full,0,1,0,1
598,5.9814,4,1.000,100.000,1.0000,6.754,0.000,207645.8,0.0,0.0,0.0,Full,0,0,0,1
600,6.0014,4,1.000,99.899,0.9990,0.000,10.063,597321.2,215843.0,215843.0,0.0,Full,0,1,0,1
602,6.0214,4,1.000,99.968,0.9997,20.287,3.203,306570.0,0.0,0.0,0.0,Full,0,0,0,1
604,6.0414,4,1.000,99.926,0.9993,18.492,7.427,388238.9,0.0,0.0,0.0,Full,0,0,0,1
606,6.0614,4,1.000,99.821,0.9982,7.518,17.876,616428.9,0.0,0.0,0.0,Full,0,0,0,1
608,6.0814,4,1.000,99.909,0.9991,0.675,9.131,468818.8,0.0,0.0,0.0,Full,0,0,0,1
610,6.1014,4,1.000,100.000,1.0000,0.000,0.000,120764.1,0.0,0.0,0.0,Full,0,0,0,1
612,6.1214,4,1.000,99.950,0.9995,5.611,4.990,369230.3,0.0,0.0,0.0,Full,0,0,0,1
614,6.1414,4,1.000,100.000,1.0000,0.000,0.000,61077.0,0.0,0.0,0.0,Full,0,0,0,1
616,6.1614,4,1.000,100.000,1.0000,9.497,0.000,77844.0,0.0,0.0,0.0,Full,0,0,0,1
618,6.1814,4,1.000,100.000,1.0000,0.000,0.000,86337.9,0.0,0.0,0.0,Full,0,0,0,1
620,6.2014,4,1.000,100.000,1.0000,0.000,0.000,135034.4,0.0,0.0,0.0,Full,0,0,0,1
622,6.2214,4,1.000,99.938,0.9994,6.285,6.191,459040.8,257332.3,257332.3,0.0,Full,0,1,0,1
624,6.2414,4,1.000,99.949,0.9995,10.840,5.118,369438.0,212727.1,212727.1,0.0,Full,0,1,0,1
626,6.2614,4,1.000,99.886,0.9989,12.736,11.369,722333.3,242049.2,242049.2,0.0,Full,0,1,0,1
628,6.2814,4,1.000,99.919,0.9992,16.071,8.055,405547.6,0.0,0.0,0.0,Full,0,0,0,1
630,6.3014,4,1.000,100.000,1.0000,0.000,0.000,109848.0,0.0,0.0,0.0,Full,0,0,0,1
632,6.3214,4,1.000,99.940,0.9994,11.688,6.048,388218.4,251464.0,251464.0,0.0,Full,0,1,0,1
634,6.3414,4,1.000,99.862,0.9986,7.577,13.823,477971.8,0.0,0.0,0.0,Full,0,0,0,1
636,6.3614,4,1.000,100.000,1.0000,0.000,0.000,184829.9,0.0,0.0,0.0,Full,0,0,0,1
638,6.3814,4,1.000,99.750,0.9975,7.588,25.000,601306.5,503542.0,503542.0,0.0,Full,0,1,0,1
640,6.4014,4,1.000,100.000,1.0000,25.000,0.000,229373.3,0.0,0.0,0.0,Full,0,0,0,1
642,6.4214,4,1.000,99.914,0.9991,0.000,8.613,291581.8,0.0,0.0,0.0,Full,0,0,0,1
644,6.4414,4,1.000,100.000,1.0000,5.997,0.000,94186.4,0.0,0.0,0.0,Full,0,0,0,1
646,6.4614,4,1.000,99.943,0.9994,0.000,5.737,292559.2,0.0,0.0,0.0,Full,0,0,0,1
648,6.4814,4,1.000,100.000,1.0000,5.270,0.000,35137.3,0.0,0.0,0.0,Full,0,0,0,1
650,6.5014,4,1.000,99.951,0.9995,19.870,4.884,410190.6,203102.8,203102.8,0.0,Full,0,1,0,1
652,6.5214,4,1.000,99.932,0.9993,6.862,6.796,358263.1,0.0,0.0,0.0,Full,0,0,0,1
654,6.5414,4,1.000,100.000,1.0000,0.000,0.000,98950.5,0.0,0.0,0.0,Full,0,0,0,1
656,6.5614,4,1.000,99.852,0.9985,15.145,14.807,470081.4,0.0,0.0,0.0,Full,0,0,0,1
658,6.5814,4,1.000,99.903,0.9990,6.256,9.724,376015.9,0.0,0.0,0.0,Full,0,0,0,1
660,6.6014,4,1.000,99.949,0.9995,17.071,5.124,486183.0,213033.3,213033.3,0.0,Full,0,1,0,1
662,6.6214,4,1.000,99.853,0.9985,11.683,14.676,541976.0,0.0,0.0,0.0,Full,0,0,0,1
664,6.6414,4,1.000,99.907,0.9991,0.000,9.279,308291.2,0.0,0.0,0.0,Full,0,0,0,1
666,6.6614,4,1.000,99.839,0.9984,8.270,16.065,494477.1,0.0,0.0,0.0,Full,0,0,0,1
668,6.6814,4,1.000,99.824,0.9982,0.000,17.628,446292.0,0.0,0.0,0.0,Full,0,0,0,1
670,6.7014,4,1.000,99.803,0.9980,14.381,19.672,502411.4,0.0,0.0,0.0,Full,0,0,0,1
672,6.7214,4,1.000,99.919,0.9992,0.000,8.077,401857.4,0.0,0.0,0.0,Full,0,0,0,1
674,6.7414,4,1.000,99.764,0.9976,7.941,23.621,726876.4,221702.3,221702.3,0.0,Full,0,1,0,1
676,6.7614,4,1.000,100.000,1.0000,11.687,0.000,250504.0,0.0,0.0,0.0,Full,0,0,0,1
678,6.7814,4,1.000,99.750,0.9975,25.000,25.000,591257.8,0.0,0.0,0.0,Full,0,0,0,1
680,6.8014,4,1.000,99.816,0.9982,0.758,18.437,547051.0,0.0,0.0,0.0,Full,0,0,0,1
682,6.8214,4,1.000,99.865,0.9987,25.000,13.463,486909.3,0.0,0.0,0.0,Full,0,0,0,1
684,6.8414,4,1.000,99.750,0.9975,0.000,25.000,640026.3,0.0,0.0,0.0,Full,0,0,0,1
686,6.8614,4,1.000,99.882,0.9988,9.732,11.801,412499.1,0.0,0.0,0.0,Full,0,0,0,1
688,6.8814,4,1.000,99.870,0.9987,12.592,13.031,504684.1,0.0,0.0,0.0,Full,0,0,0,1
690,6.9014,4,1.000,100.000,1.0000,17.064,0.000,383505.5,0.0,0.0,0.0,Full,0,0,0,1
692,6.9214,4,1.000,99.848,0.9985,25.000,15.217,687305.2,231988.3,231988.3,0.0,Full,0,1,0,1
694,6.9414,4,1.000,99.750,0.9975,25.000,25.000,840000.0,0.0,0.0,0.0,Full,0,0,0,1
696,6.9614,4,1.000,99.764,0.9976,7.701,23.582,840000.0,0.0,0.0,0.0,Full,0,0,0,1
698,6.9814,4,1.000,99.867,0.9987,25.000,13.274,675331.8,0.0,0.0,0.0,Full,0,0,0,1
700,7.0014,4,1.000,99.750,0.9975,25.000,25.000,836001.8,0.0,0.0,0.0,Full,0,0,0,1
702,7.0214,4,1.000,99.750,0.9975,7.052,25.000,671312.2,0.0,0.0,0.0,Full,0,0,0,1
704,7.0414,4,1.000,99.750,0.9975,25.000,25.000,834518.3,202371.6,202371.6,0.0,Full,0,1,0,1
706,7.0614,4,1.000,99.884,0.9988,25.000,11.607,637905.0,0.0,0.0,0.0,Full,0,0,0,1
708,7.0814,4,1.000,99.750,0.9975,25.000,25.000,924000.0,256831.2,256831.2,0.0,Full,0,1,0,1
710,7.1014,4,1.000,99.750,0.9975,18.125,25.000,840000.0,0.0,0.0,0.0,Full,0,0,0,1
712,7.1214,4,1.000,99.750,0.9975,5.992,25.000,918917.9,118203.7,118203.7,0.0,Full,0,1,0,1
714,7.1414,4,1.000,99.750,0.9975,25.000,25.000,720602.8,0.0,0.0,0.0,Full,0,0,0,1
716,7.1614,4,1.000,99.910,0.9991,25.000,9.045,803892.6,0.0,0.0,0.0,Full,0,0,0,1
718,7.1814,4,1.000,99.750,0.9975,25.000,25.000,840000.0,10066.6,10066.6,0.0,Full,0,1,0,1
720,7.2014,4,1.000,99.750,0.9975,25.000,25.000,840000.0,38301.0,38301.0,0.0,Full,0,1,0,1
722,7.2214,4,1.000,99.750,0.9975,25.000,25.000,750339.4,47226.8,47226.8,0.0,Full,0,1,0,1
724,7.2414,4,1.000,99.750,0.9975,25.000,25.000,840000.0,55007.6,55007.6,0.0,Full,0,1,0,1
726,7.2614,4,1.000,99.750,0.9975,25.000,25.000,840000.0,88074.7,88074.7,0.0,Full,0,1,0,1
728,7.2814,4,1.000,99.750,0.9975,25.000,25.000,675121.3,48659.7,48659.7,0.0,Full,0,1,0,1
730,7.3014,4,1.000,99.750,0.9975,25.000,25.000,840000.0,94702.5,94702.5,0.0,Full,0,1,0,1
732,7.3214,4,1.000,99.750,0.9975,25.000,25.000,840000.0,84841.4,84841.4,0.0,Full,0,1,0,1
734,7.3414,4,1.000,99.750,0.9975,25.000,25.000,840000.0,76606.4,76606.4,0.0,Full,0,1,0,1
736,7.3614,4,1.000,99.750,0.9975,25.000,25.000,840000.0,145015.8,145015.8,0.0,Full,0,1,0,1
738,7.3814,4,1.000,99.750,0.9975,25.000,25.000,840000.0,66754.6,66754.6,0.0,Full,0,1,0,1
740,7.4014,4,1.000,99.750,0.9975,25.000,25.000,840000.0,47999.8,47999.8,0.0,Full,0,1,0,1
742,7.4214,4,1.000,99.750,0.9975,25.000,25.000,840000.0,31762.4,31762.4,0.0,Full,0,1,0,1
744,7.4414,4,1.000,99.750,0.9975,25.000,25.000,840000.0,13661.9,13661.9,0.0,Full,0,1,0,1
746,7.4614,4,1.000,99.750,0.9975,25.000,25.000,840000.0,1718.9,1718.9,0.0,Full,0,1,0,1
748,7.4814,4,1.000,99.750,0.9975,25.000,25.000,840000.0,790.9,790.9,0.0,Full,0,1,0,1
750,7.5014,4,1.000,99.750,0.9975,25.000,25.000,840000.0,0.0,0.0,0.0,Full,0,0,0,1
752,7.5214,4,1.000,99.750,0.9975,25.000,25.000,840000.0,0.0,0.0,0.0,Full,0,0,0,1
754,7.5414,4,1.000,99.750,0.9975,25.000,25.000,840000.0,1825.2,1825.2,0.0,Full,0,1,0,1
756,7.5614,4,1.000,99.750,0.9975,25.000,25.000,840000.0,8205.0,8205.0,0.0,Full,0,1,0,1
758,7.5814,4,1.000,99.750,0.9975,25.000,25.000,840000.0,19782.0,19782.0,0.0,Full,0,1,0,1
760,7.6014,4,1.000,99.750,0.9975,25.000,25.000,840000.0,43992.1,43992.1,0.0,Full,0,1,0,1
762,7.6214,4,1.000,99.750,0.9975,25.000,25.000,840000.0,78427.1,78427.1,0.0,Full,0,1,0,1
764,7.6414,4,1.000,99.750,0.9975,25.000,25.000,840000.0,102455.2,102455.2,0.0,Full,0,1,0,1
766,7.6614,4,1.000,99.750,0.9975,25.000,25.000,761494.0,105418.6,105418.6,0.0,Full,0,1,0,1
768,7.6814,4,1.000,99.774,0.9977,25.000,22.571,638993.7,104510.3,104510.3,0.0,Full,0,1,0,1
770,7.7014,4,1.000,99.858,0.9986,18.585,14.175,493726.3,115335.9,115335.9,0.0,Full,0,1,0,1
772,7.7214,4,1.000,99.956,0.9996,9.431,4.448,616732.0,42049.3,42049.3,0.0,Full,0,1,0,1
774,7.7414,4,1.000,100.000,1.0000,0.087,0.000,299561.1,0.0,0.0,0.0,Full,0,0,0,1
776,7.7614,4,1.000,99.750,0.9975,0.000,25.000,449427.9,51819.4,51819.4,0.0,Full,0,1,0,1
778,7.7814,4,1.000,99.750,0.9975,25.000,25.000,662198.1,152001.0,152001.0,0.0,Full,0,1,0,1
780,7.8014,4,1.000,100.000,1.0000,25.000,0.000,404185.5,0.0,0.0,0.0,Full,0,0,0,1
782,7.8214,4,1.000,100.000,1.0000,0.000,0.000,422599.9,0.0,0.0,0.0,Full,0,0,0,1
784,7.8414,4,1.000,100.000,1.0000,0.000,0.000,418784.4,0.0,0.0,0.0,Full,0,0,0,1
786,7.8614,4,1.000,99.881,0.9988,0.000,11.946,596938.8,171915.6,171915.6,0.0,Full,0,1,0,1
788,7.8814,4,1.000,99.750,0.9975,25.000,25.000,717405.8,0.0,0.0,0.0,Full,0,0,0,1
790,7.9014,4,1.000,99.914,0.9991,11.986,8.585,435143.6,0.0,0.0,0.0,Full,0,0,0,1
792,7.9214,4,1.000,99.750,0.9975,25.000,25.000,500430.8,257944.6,257944.6,0.0,Full,0,1,0,1
794,7.9414,4,1.000,99.880,0.9988,0.000,12.003,448201.4,241160.5,241160.5,0.0,Full,0,1,0,1
796,7.9614,4,1.000,99.750,0.9975,25.000,25.000,670223.1,249667.6,249667.6,0.0,Full,0,1,0,1
798,7.9814,4,1.000,99.750,0.9975,11.252,25.000,538907.3,259833.8,259833.8,0.0,Full,0,1,0,1
800,8.0014,4,1.000,99.906,0.9991,25.000,9.430,489381.8,259891.5,259891.5,0.0,Full,0,1,0,1
802,8.0214,4,1.000,99.898,0.9990,12.117,10.235,428022.9,259632.8,259632.8,0.0,Full,0,1,0,1
804,8.0414,4,1.000,99.891,0.9989,0.000,10.858,333087.9,0.0,0.0,0.0,Full,0,0,0,1
806,8.0614,4,1.000,99.750,0.9975,25.000,25.000,666476.8,519757.1,519757.1,0.0,Full,0,1,0,1
808,8.0814,4,1.000,99.750,0.9975,25.000,25.000,485158.0,0.0,0.0,0.0,Full,0,0,0,1
810,8.1014,4,1.000,99.904,0.9990,0.000,9.579,415485.8,259950.3,259950.3,0.0,Full,0,1,0,1
812,8.1214,4,1.000,100.000,1.0000,25.000,0.000,290073.7,0.0,0.0,0.0,Full,0,0,0,1
814,8.1414,4,1.000,99.869,0.9987,23.190,13.145,407661.1,0.0,0.0,0.0,Full,0,0,0,1
816,8.1614,4,1.000,99.869,0.9987,9.315,13.070,432022.8,0.0,0.0,0.0,Full,0,0,0,1
818,8.1814,4,1.000,99.762,0.9976,8.824,23.798,707732.6,259998.2,259998.2,0.0,Full,0,1,0,1
820,8.2014,4,1.000,99.777,0.9978,22.550,22.271,665545.0,260000.0,260000.0,0.0,Full,0,1,0,1
822,8.2214,4,1.000,99.786,0.9979,21.791,21.395,660417.0,520000.0,520000.0,0.0,Full,0,1,0,1
824,8.2414,4,1.000,99.878,0.9988,23.739,12.199,437930.6,0.0,0.0,0.0,Full,0,0,0,1
826,8.2614,4,1.000,99.750,0.9975,25.000,25.000,995274.0,780000.0,780000.0,0.0,Full,0,1,0,1
828,8.2814,4,1.000,99.750,0.9975,25.000,25.000,728041.6,242720.4,242720.4,0.0,Full,0,1,0,1
830,8.3014,4,1.000,99.956,0.9996,22.630,4.446,641279.1,184099.6,184099.6,0.0,Full,0,1,0,1
832,8.3214,4,1.000,99.848,0.9985,25.000,15.207,561130.6,254558.5,254558.5,0.0,Full,0,1,0,1
834,8.3414,4,1.000,99.750,0.9975,25.000,25.000,768381.4,259505.2,259505.2,0.0,Full,0,1,0,1
836,8.3614,4,1.000,99.872,0.9987,14.419,12.789,571289.5,0.0,0.0,0.0,Full,0,0,0,1
838,8.3814,4,1.000,99.750,0.9975,25.000,25.000,361248.1,0.0,0.0,0.0,Full,0,0,0,1
840,8.4014,4,1.000,99.831,0.9983,23.013,16.929,630388.6,515264.5,515264.5,0.0,Full,0,1,0,1
842,8.4214,4,1.000,99.750,0.9975,12.244,25.000,795776.8,257947.3,257947.3,0.0,Full,0,1,0,1
844,8.4414,4,1.000,99.789,0.9979,10.111,21.077,672288.3,518253.6,518253.6,0.0,Full,0,1,0,1
846,8.4614,4,1.000,99.928,0.9993,14.449,7.222,401878.8,259839.6,259839.6,0.0,Full,0,1,0,1
848,8.4814,4,1.000,100.000,1.0000,0.000,0.000,213500.7,0.0,0.0,0.0,Full,0,0,0,1
850,8.5014,4,1.000,99.976,0.9998,0.000,2.433,319268.4,0.0,0.0,0.0,Full,0,0,0,1
852,8.5214,4,1.000,99.750,0.9975,0.000,25.000,801810.0,519748.5,519748.5,0.0,Full,0,1,0,1
854,8.5414,4,1.000,100.000,1.0000,18.770,0.000,168898.8,0.0,0.0,0.0,Full,0,0,0,1
856,8.5614,4,1.000,99.881,0.9988,12.466,11.914,531259.4,259966.3,259966.3,0.0,Full,0,1,0,1
858,8.5814,4,1.000,99.750,0.9975,25.000,25.000,562718.8,0.0,0.0,0.0,Full,0,0,0,1
860,8.6014,4,1.000,99.760,0.9976,25.000,24.021,677471.8,259788.2,259788.2,0.0,Full,0,1,0,1
862,8.6214,4,1.000,99.812,0.9981,25.000,18.765,617400.7,517901.2,517901.2,0.0,Full,0,1,0,1
864,8.6414,4,1.000,99.750,0.9975,9.552,25.000,599105.9,0.0,0.0,0.0,Full,0,0,0,1
866,8.6614,4,1.000,99.921,0.9992,25.000,7.857,438393.4,258309.3,258309.3,0.0,Full,0,1,0,1
868,8.6814,4,1.000,99.750,0.9975,0.000,25.000,621062.1,258820.4,258820.4,0.0,Full,0,1,0,1
870,8.7014,4,1.000,99.750,0.9975,25.000,25.000,608591.3,0.0,0.0,0.0,Full,0,0,0,1
872,8.7214,4,1.000,99.913,0.9991,0.000,8.694,454173.6,257934.1,257934.1,0.0,Full,0,1,0,1
874,8.7414,4,1.000,99.761,0.9976,25.000,23.883,553272.5,0.0,0.0,0.0,Full,0,0,0,1
876,8.7614,4,1.000,100.000,1.0000,3.830,0.000,363287.7,0.0,0.0,0.0,Full,0,0,0,1
878,8.7814,4,1.000,99.882,0.9988,0.000,11.842,378630.8,259994.3,259994.3,0.0,Full,0,1,0,1
880,8.8014,4,1.000,99.750,0.9975,25.000,25.000,751269.8,259984.0,259984.0,0.0,Full,0,1,0,1
882,8.8214,4,1.000,99.750,0.9975,25.000,25.000,1008000.0,519263.4,519263.4,0.0,Full,0,1,0,1
884,8.8414,4,1.000,99.750,0.9975,25.000,25.000,638771.9,519255.8,519255.8,0.0,Full,0,1,0,1
886,8.8614,4,1.000,99.843,0.9984,0.000,15.746,588268.8,0.0,0.0,0.0,Full,0,0,0,1
888,8.8814,4,1.000,99.750,0.9975,10.641,25.000,763422.1,0.0,0.0,0.0,Full,0,0,0,1
890,8.9014,4,1.000,100.000,1.0000,20.216,0.000,420490.4,0.0,0.0,0.0,Full,0,0,0,1
892,8.9214,4,1.000,99.885,0.9989,0.000,11.490,486304.0,259997.8,259997.8,0.0,Full,0,1,0,1
894,8.9414,4,1.000,99.750,0.9975,9.406,25.000,841362.6,519980.3,519980.3,0.0,Full,0,1,0,1
896,8.9614,4,1.000,100.000,1.0000,25.000,0.000,482298.2,0.0,0.0,0.0,Full,0,0,0,1
898,8.9814,4,1.000,99.870,0.9987,25.000,12.957,700863.0,0.0,0.0,0.0,Full,0,0,0,1
900,9.0014,4,1.000,99.750,0.9975,18.996,25.000,739468.4,259334.8,259334.8,0.0,Full,0,1,0,1
902,9.0214,4,1.000,100.000,1.0000,7.374,0.000,427117.5,0.0,0.0,0.0,Full,0,0,0,1
904,9.0414,4,1.000,99.780,0.9978,14.626,22.042,546532.9,259994.0,259994.0,0.0,Full,0,1,0,1
906,9.0614,4,1.000,99.876,0.9988,25.000,12.440,469312.0,259999.6,259999.6,0.0,Full,0,1,0,1
908,9.0814,4,1.000,99.750,0.9975,9.522,25.000,623729.9,259452.7,259452.7,0.0,Full,0,1,0,1
910,9.1014,4,1.000,100.000,1.0000,25.000,0.000,518707.3,0.0,0.0,0.0,Full,0,0,0,1
912,9.1214,4,1.000,99.878,0.9988,0.000,12.233,260395.1,0.0,0.0,0.0,Full,0,0,0,1
914,9.1414,4,1.000,100.000,1.0000,11.774,0.000,529538.6,0.0,0.0,0.0,Full,0,0,0,1
916,9.1614,4,1.000,99.750,0.9975,0.159,25.000,503675.3,258923.7,258923.7,0.0,Full,0,1,0,1
918,9.1814,4,1.000,99.750,0.9975,25.000,25.000,906332.1,518816.2,518816.2,0.0,Full,0,1,0,1
920,9.2014,4,1.000,99.756,0.9976,25.000,24.443,766318.6,259689.2,259689.2,0.0,Full,0,1,0,1
922,9.2214,4,1.000,99.750,0.9975,13.606,25.000,785706.5,259978.8,259978.8,0.0,Full,0,1,0,1
924,9.2414,4,1.000,99.757,0.9976,25.000,24.340,718242.7,260000.0,260000.0,0.0,Full,0,1,0,1
926,9.2614,4,1.000,99.889,0.9989,10.671,11.056,339260.8,0.0,0.0,0.0,Full,0,0,0,1
928,9.2814,4,1.000,100.000,1.0000,25.000,0.000,519041.2,0.0,0.0,0.0,Full,0,0,0,1
930,9.3014,4,1.000,99.750,0.9975,14.912,25.000,818088.9,520000.0,520000.0,0.0,Full,0,1,0,1
932,9.3214,4,1.000,99.750,0.9975,25.000,25.000,799733.1,519979.6,519979.6,0.0,Full,0,1,0,1
934,9.3414,4,1.000,99.810,0.9981,17.061,18.970,534914.7,0.0,0.0,0.0,Full,0,0,0,1
936,9.3614,4,1.000,99.996,1.0000,25.000,0.434,639291.2,18070.8,18070.8,0.0,Full,0,1,0,1
938,9.3814,4,1.000,99.755,0.9976,25.000,24.463,696667.9,259746.1,259746.1,0.0,Full,0,1,0,1
940,9.4014,4,1.000,99.750,0.9975,25.000,25.000,823725.9,259801.6,259801.6,0.0,Full,0,1,0,1
942,9.4214,4,1.000,99.889,0.9989,25.000,11.063,705590.3,260000.0,260000.0,0.0,Full,0,1,0,1
