sample,time_s,aeroMode,airDensity,windX,windY,windZ,turbX,turbY,turbZ,dragMult,liftMult,downforceMult,geMult,relAirX,relAirY,relAirZ,relAirLocalX,relAirLocalY,relAirLocalZ,airSpeed_ms,dynPressure_pa,bodyDragN,bodyLiftN,surfDragN,surfLiftN,geForceN,totalForceN,totalTorqueNm,copX,copY,copZ,aoa_deg,sideSlip_deg,aeroAccelG,forceClamped,torqueClamped,rejectedValues
6280,62.8014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-88.61,236.15,197.80,-32.37,15.90,318.50,320.53,62928.5,136789.3,0.0,0.0,0.0,125811.3,286915.6,89860.2,9244.038,463.013,13938.070,-2.86,-5.80,2.659,0,0,0
6282,62.8214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-87.21,238.71,193.19,-31.16,10.46,317.54,319.24,62422.0,135956.1,0.0,0.0,0.0,124817.6,284485.7,88828.5,9242.312,467.745,13941.960,-1.89,-5.60,2.636,0,0,0
6284,62.8414,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-86.18,241.18,188.66,-30.22,2.56,316.65,318.10,61976.8,135183.9,0.0,0.0,0.0,123953.4,282381.9,88017.1,9240.599,472.515,13945.760,-0.46,-5.45,2.617,0,0,0
6286,62.8614,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-83.96,243.51,183.56,-27.63,-3.06,315.06,316.29,61273.7,133813.0,0.0,0.0,0.0,122535.9,279193.8,87027.7,9238.931,477.340,13949.480,0.56,-5.01,2.587,0,0,0
6288,62.8814,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-82.56,245.86,177.08,-25.94,1.56,312.96,314.04,60406.0,132024.5,0.0,0.0,0.0,120809.1,275343.1,85862.6,9237.279,482.241,13953.040,-0.29,-4.74,2.552,0,0,0
6290,62.9014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-81.08,248.23,174.06,-24.12,2.07,312.89,313.83,60324.6,131955.1,0.0,0.0,0.0,120644.0,275025.5,85837.6,9235.668,487.187,13956.530,-0.38,-4.41,2.549,0,0,0
6292,62.9214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-79.31,250.64,170.27,-22.07,2.16,312.43,313.21,60088.3,131553.1,0.0,0.0,0.0,120173.2,274005.5,85489.8,9234.091,492.178,13959.940,-0.40,-4.04,2.539,0,0,0
6294,62.9414,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-77.54,253.01,166.08,-20.13,1.88,311.77,312.42,59785.4,130992.3,0.0,0.0,0.0,119566.4,272670.5,85107.5,9232.547,497.212,13963.280,-0.34,-3.69,2.527,0,0,0
6296,62.9614,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-76.21,255.36,163.35,-18.63,0.75,312.02,312.57,59842.5,131196.3,0.0,0.0,0.0,119684.3,272966.5,85286.2,9231.029,502.294,13966.560,-0.14,-3.42,2.530,0,0,0
6298,62.9814,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-74.47,257.66,158.40,-16.92,0.88,311.03,311.49,59429.1,130364.9,0.0,0.0,0.0,118857.3,271117.1,84758.1,9229.547,507.421,13969.750,-0.16,-3.11,2.512,0,0,0
6300,63.0014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-73.09,260.05,155.43,-15.47,1.28,311.27,311.65,59490.5,130559.4,0.0,0.0,0.0,118978.9,271426.4,84800.8,9228.092,512.601,13972.870,-0.24,-2.85,2.515,0,0,0
6302,63.0214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-71.52,262.37,151.26,-13.99,1.74,310.86,311.18,59309.9,130217.7,0.0,0.0,0.0,118616.1,270630.0,84725.3,9226.672,517.823,13975.900,-0.32,-2.58,2.508,0,0,0
6304,63.0414,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-70.18,264.63,147.61,-12.77,1.54,310.77,311.04,59256.3,130143.6,0.0,0.0,0.0,118509.7,270405.9,84648.4,9225.274,523.089,13978.860,-0.28,-2.35,2.506,0,0,0
6306,63.0614,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-68.76,266.88,144.22,-11.69,0.34,310.83,311.05,59260.6,130190.7,0.0,0.0,0.0,118521.0,270441.8,84609.3,9223.919,528.401,13981.760,-0.06,-2.15,2.506,0,0,0
6308,63.0814,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-67.32,268.79,138.74,-10.77,2.63,309.68,309.88,58815.7,129230.1,0.0,0.0,0.0,117622.9,268424.9,84033.5,9222.575,533.755,13984.560,-0.49,-1.99,2.487,0,0,0
6310,63.1014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-66.10,270.85,135.04,-9.98,3.30,309.61,309.79,58780.0,129168.1,0.0,0.0,0.0,117553.9,268279.5,83987.1,9221.259,539.149,13987.270,-0.61,-1.85,2.486,0,0,0
6312,63.1214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-65.13,273.00,132.29,-9.27,4.05,310.11,310.28,58966.7,129589.6,0.0,0.0,0.0,117889.7,269114.4,84297.0,9219.961,544.589,13989.920,-0.75,-1.71,2.494,0,0,0
6314,63.1414,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-63.81,274.93,128.25,-8.46,2.92,309.88,310.01,58864.8,129395.0,0.0,0.0,0.0,117727.5,268685.1,84160.7,9218.690,550.057,13992.500,-0.54,-1.56,2.490,0,0,0
6316,63.1614,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-62.71,276.83,124.55,-7.86,1.12,309.87,309.97,58849.2,129383.7,0.0,0.0,0.0,117696.8,268611.8,84056.0,9217.434,555.562,13995.010,-0.21,-1.45,2.489,0,0,0
6318,63.1814,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-61.57,278.61,120.58,-7.25,0.95,309.68,309.77,58772.8,129228.3,0.0,0.0,0.0,117544.4,268268.8,83974.7,9216.201,561.111,13997.450,-0.18,-1.34,2.486,0,0,0
6320,63.2014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-60.49,280.40,116.88,-6.65,1.43,309.68,309.75,58766.9,129225.0,0.0,0.0,0.0,117531.2,268247.4,84031.6,9214.992,566.696,13999.800,-0.27,-1.23,2.486,0,0,0
6322,63.2214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-59.69,282.30,113.95,-6.22,1.31,310.17,310.23,58948.9,129633.4,0.0,0.0,0.0,117895.8,269082.1,84178.4,9213.798,572.319,14002.090,-0.24,-1.15,2.494,0,0,0
6324,63.2414,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-58.69,283.79,109.41,-5.86,1.16,309.70,309.76,58771.0,129248.3,0.0,0.0,0.0,117540.4,268272.8,84020.0,9212.621,577.966,14004.290,-0.22,-1.08,2.486,0,0,0
6326,63.2614,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-58.23,285.47,105.99,-5.96,1.73,309.97,310.03,58872.4,129467.5,0.0,0.0,0.0,117741.1,268734.8,84160.1,9211.453,583.654,14006.420,-0.32,-1.10,2.490,0,0,0
6328,63.2814,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-57.85,287.08,102.45,-6.01,1.05,310.19,310.25,58957.6,129656.7,0.0,0.0,0.0,117913.9,269123.4,84274.2,9210.293,589.367,14008.480,-0.19,-1.11,2.494,0,0,0
6330,63.3014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-57.43,288.41,98.08,-6.21,1.55,309.93,310.00,58860.1,129437.1,0.0,0.0,0.0,117717.3,268676.8,84140.5,9209.142,595.109,14010.450,-0.29,-1.15,2.490,0,0,0
6332,63.3214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-57.33,290.02,94.89,-6.56,1.49,310.41,310.49,59045.6,129839.5,0.0,0.0,0.0,118088.4,269520.6,84423.1,9207.993,600.887,14012.360,-0.27,-1.21,2.498,0,0,0
6334,63.3414,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-56.93,291.18,90.34,-6.73,1.32,310.07,310.15,58916.5,129552.9,0.0,0.0,0.0,117830.8,268929.5,84289.1,9206.852,606.683,14014.180,-0.24,-1.24,2.492,0,0,0
6336,63.3614,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-56.76,292.54,86.60,-7.02,1.63,310.24,310.32,58984.1,129695.4,0.0,0.0,0.0,117965.0,269236.1,84352.2,9205.714,612.512,14015.930,-0.30,-1.30,2.495,0,0,0
6338,63.3814,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-56.50,293.85,82.85,-7.16,1.21,310.41,310.49,59049.0,129837.0,0.0,0.0,0.0,118096.1,269530.6,84406.8,9204.581,618.363,14017.590,-0.22,-1.32,2.498,0,0,0
6340,63.4014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-56.20,294.89,78.44,-7.33,1.42,310.19,310.28,58966.1,129650.6,0.0,0.0,0.0,117929.8,269150.9,84390.0,9203.456,624.237,14019.180,-0.26,-1.35,2.494,0,0,0
6342,63.4214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-56.12,296.25,75.09,-7.59,0.98,310.64,310.73,59139.0,130027.3,0.0,0.0,0.0,118276.9,269937.6,84515.7,9202.330,630.139,14020.700,-0.18,-1.40,2.502,0,0,0
6344,63.4414,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-55.62,297.03,70.27,-7.66,1.37,310.16,310.26,58958.9,129628.3,0.0,0.0,0.0,117915.4,269114.6,84328.5,9201.216,636.054,14022.110,-0.25,-1.41,2.494,0,0,0
6346,63.4614,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-55.37,298.19,66.58,-7.75,1.51,310.41,310.51,59054.5,129836.2,0.0,0.0,0.0,118106.2,269550.3,84435.7,9200.104,641.997,14023.460,-0.28,-1.43,2.498,0,0,0
6348,63.4814,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-54.82,299.29,62.78,-7.53,0.87,310.58,310.67,59117.7,129981.8,0.0,0.0,0.0,118234.5,269840.8,84549.2,9199.003,647.955,14024.730,-0.16,-1.39,2.501,0,0,0
6350,63.5014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-53.90,299.93,58.01,-7.24,1.62,310.12,310.21,58941.3,129596.9,0.0,0.0,0.0,117879.5,269038.7,84195.4,9197.920,653.931,14025.910,-0.30,-1.34,2.493,0,0,0
6352,63.5214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-53.17,301.17,54.69,-8.04,1.45,310.57,310.68,59118.0,129970.1,0.0,0.0,0.0,118233.4,269837.2,84522.6,9196.847,659.932,14027.010,-0.27,-1.48,2.501,0,0,0
6354,63.5414,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-52.34,301.66,49.89,-9.14,1.18,310.07,310.21,58939.6,129553.3,0.0,0.0,0.0,117877.5,269010.5,84229.4,9195.791,665.939,14028.030,-0.22,-1.69,2.493,0,0,0
6356,63.5614,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-51.34,302.82,46.55,-11.95,0.92,310.42,310.65,59109.0,129848.1,0.0,0.0,0.0,118216.9,269745.8,84498.5,9194.746,671.975,14028.980,-0.17,-2.20,2.500,0,0,0
6358,63.5814,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-49.90,303.25,41.78,-12.34,1.37,309.90,310.15,58919.0,129416.3,0.0,0.0,0.0,117835.7,268872.8,84134.3,9193.739,678.010,14029.820,-0.25,-2.28,2.492,0,0,0
6360,63.6014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-48.54,303.94,37.68,-15.02,1.47,309.73,310.09,58896.9,129271.0,0.0,0.0,0.0,117791.1,268725.4,84051.6,9192.748,684.065,14030.590,-0.27,-2.78,2.490,0,0,0
6362,63.6214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-46.77,304.09,32.65,-16.39,1.24,308.96,309.39,58631.2,128631.5,0.0,0.0,0.0,117260.5,267485.6,83557.9,9191.801,690.124,14031.270,-0.23,-3.04,2.479,0,0,0
6364,63.6414,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-44.96,304.31,27.90,-16.70,1.43,308.42,308.88,58435.7,128187.5,0.0,0.0,0.0,116868.9,266587.1,83372.5,9190.892,696.189,14031.850,-0.27,-3.10,2.470,0,0,0
6366,63.6614,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-43.31,305.24,24.54,-18.74,1.46,308.70,309.28,58586.7,128426.2,0.0,0.0,0.0,117170.9,267231.6,83513.9,9190.010,702.274,14032.350,-0.27,-3.47,2.476,0,0,0
6368,63.6814,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-40.76,304.03,17.71,-18.41,2.02,306.70,307.26,57826.0,126765.9,0.0,0.0,0.0,115646.9,263766.6,82497.8,9189.183,708.340,14032.750,-0.38,-3.43,2.444,0,0,0
6370,63.7014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-38.90,304.62,13.97,-17.95,1.52,306.88,307.41,57882.4,126914.0,0.0,0.0,0.0,115761.9,264034.2,82566.9,9188.396,714.416,14033.060,-0.28,-3.35,2.447,0,0,0
6372,63.7214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-36.57,303.96,8.41,-17.24,2.22,305.77,306.27,57452.4,125996.8,0.0,0.0,0.0,114898.8,262087.4,81984.6,9187.656,720.484,14033.260,-0.42,-3.23,2.429,0,0,0
6374,63.7414,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-34.75,304.45,4.72,-16.65,2.06,306.00,306.46,57525.9,126185.0,0.0,0.0,0.0,115046.6,262434.9,82004.5,9186.959,726.557,14033.380,-0.38,-3.11,2.432,0,0,0
6376,63.7614,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-32.60,304.11,-0.07,-15.59,0.95,305.46,305.85,57297.3,125731.2,0.0,0.0,0.0,114593.5,261412.2,81769.3,9186.308,732.620,14033.410,-0.18,-2.92,2.423,0,0,0
6378,63.7814,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-29.98,302.92,-5.89,-14.03,1.36,304.14,304.46,56776.8,124645.0,0.0,0.0,0.0,113551.4,259065.4,81014.1,9185.703,738.664,14033.330,-0.26,-2.64,2.401,0,0,0
6380,63.8014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-28.13,303.09,-9.73,-12.98,0.60,304.27,304.55,56809.6,124756.3,0.0,0.0,0.0,113618.7,259232.6,81049.4,9185.137,744.711,14033.160,-0.11,-2.44,2.402,0,0,0
6382,63.8214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-25.84,301.90,-15.27,-11.78,1.06,303.16,303.39,56376.9,123842.8,0.0,0.0,0.0,112752.5,257276.7,80488.4,9184.620,750.727,14032.880,-0.20,-2.22,2.384,0,0,0
6384,63.8414,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-24.03,301.79,-19.29,-10.78,0.78,303.17,303.36,56365.9,123848.9,0.0,0.0,0.0,112731.1,257240.4,80505.2,9184.136,756.747,14032.520,-0.15,-2.04,2.384,0,0,0
6386,63.8614,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-21.85,300.27,-24.94,-9.83,1.70,301.93,302.10,55898.1,122842.7,0.0,0.0,0.0,111792.6,255117.8,79901.8,9183.694,762.740,14032.060,-0.32,-1.86,2.364,0,0,0
6388,63.8814,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-20.19,300.30,-28.63,-8.96,1.68,302.20,302.34,55988.4,123063.3,0.0,0.0,0.0,111973.3,255540.4,80021.6,9183.291,768.730,14031.510,-0.32,-1.70,2.368,0,0,0
6390,63.9014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-18.39,299.62,-33.08,-8.22,0.77,301.89,302.00,55862.2,122805.5,0.0,0.0,0.0,111723.7,254972.2,79922.9,9182.921,774.705,14030.880,-0.15,-1.56,2.363,0,0,0
6392,63.9214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-16.55,298.43,-37.99,-7.57,1.15,301.20,301.29,55601.2,122244.1,0.0,0.0,0.0,111200.9,253787.6,79437.3,9182.586,780.659,14030.150,-0.22,-1.44,2.352,0,0,0
6394,63.9414,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-15.00,298.17,-41.80,-6.96,0.47,301.38,301.46,55663.4,122394.1,0.0,0.0,0.0,111326.5,254076.9,79521.9,9182.284,786.606,14029.340,-0.09,-1.32,2.355,0,0,0
6396,63.9614,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-13.01,296.35,-47.16,-6.35,1.45,300.29,300.36,55257.9,121510.3,0.0,0.0,0.0,110513.2,252231.1,79071.9,9182.019,792.519,14028.420,-0.28,-1.21,2.337,0,0,0
6398,63.9814,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-11.66,296.25,-50.70,-5.85,1.06,300.72,300.78,55412.1,121859.2,0.0,0.0,0.0,110822.9,252939.1,79243.4,9181.782,798.430,14027.430,-0.20,-1.11,2.344,0,0,0
6400,64.0014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-9.74,294.31,-55.95,-5.34,1.54,299.68,299.74,55028.2,121020.4,0.0,0.0,0.0,110053.5,251190.3,78732.7,9181.582,804.306,14026.350,-0.29,-1.02,2.328,0,0,0
6402,64.0214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-8.29,293.62,-59.93,-5.15,1.47,299.74,299.79,55046.7,121064.1,0.0,0.0,0.0,110090.7,251275.9,78589.9,9181.407,810.167,14025.180,-0.28,-0.98,2.329,0,0,0
6404,64.0414,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-6.72,292.82,-63.92,-4.67,0.66,299.76,299.79,55049.0,121077.9,0.0,0.0,0.0,110097.5,251289.3,78698.3,9181.270,816.005,14023.920,-0.13,-0.89,2.329,0,0,0
6406,64.0614,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-5.08,291.22,-68.57,-4.43,1.38,299.19,299.23,54841.2,120621.8,0.0,0.0,0.0,109680.1,250342.5,78383.2,9181.163,821.816,14022.580,-0.26,-0.85,2.320,0,0,0
6408,64.0814,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-3.60,290.19,-72.64,-4.09,0.92,299.14,299.17,54818.7,120577.4,0.0,0.0,0.0,109636.3,250241.1,78415.1,9181.085,827.608,14021.160,-0.18,-0.78,2.319,0,0,0
6410,64.1014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-1.80,288.04,-77.56,-3.74,1.57,298.28,298.31,54504.6,119888.1,0.0,0.0,0.0,109006.3,248809.6,77953.2,9181.043,833.355,14019.630,-0.30,-0.72,2.306,0,0,0
6412,64.1214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-0.56,287.60,-81.04,-3.65,1.08,298.78,298.80,54684.6,120286.6,0.0,0.0,0.0,109367.7,249631.3,78167.2,9181.023,839.099,14018.040,-0.21,-0.70,2.313,0,0,0
6414,64.1414,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,1.23,285.14,-86.01,-3.38,1.61,297.81,297.83,54330.5,119508.3,0.0,0.0,0.0,108657.8,248016.4,77667.3,9181.041,844.788,14016.350,-0.31,-0.65,2.298,0,0,0
6416,64.1614,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,2.52,284.58,-89.47,-3.37,0.84,298.30,298.33,54511.2,119908.3,0.0,0.0,0.0,109021.5,248840.8,77972.8,9181.082,850.469,14014.590,-0.16,-0.65,2.306,0,0,0
6418,64.1814,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,4.70,281.90,-94.32,-2.67,1.78,297.28,297.30,54136.3,119086.0,0.0,0.0,0.0,108268.8,247132.8,77432.7,9181.165,856.099,14012.730,-0.34,-0.52,2.290,0,0,0
6420,64.2014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,6.51,280.58,-98.13,-2.34,1.81,297.31,297.32,54144.9,119107.1,0.0,0.0,0.0,108285.8,247173.2,77468.6,9181.282,861.705,14010.800,-0.35,-0.45,2.291,0,0,0
6422,64.2214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,8.55,279.01,-102.01,-1.52,1.40,297.19,297.20,54100.5,119015.4,0.0,0.0,0.0,108198.6,246972.3,77293.6,9181.439,867.276,14008.790,-0.27,-0.29,2.289,0,0,0
6424,64.2414,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,10.46,277.36,-105.91,-0.92,1.21,297.07,297.08,54055.4,118918.9,0.0,0.0,0.0,108109.1,246767.3,77329.3,9181.635,872.817,14006.700,-0.23,-0.18,2.287,0,0,0
6426,64.2614,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,12.52,275.13,-110.08,-0.08,1.56,296.60,296.60,53883.1,118539.6,0.0,0.0,0.0,107763.3,245981.4,77066.2,9181.871,878.308,14004.530,-0.30,-0.02,2.280,0,0,0
6428,64.2814,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,14.34,272.46,-114.51,0.26,1.00,295.90,295.90,53627.9,117980.0,0.0,0.0,0.0,107254.6,244816.1,76686.3,9182.145,883.750,14002.270,-0.19,0.05,2.269,0,0,0
6430,64.3014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,16.00,271.03,-118.11,0.70,0.66,296.08,296.08,53694.7,118127.0,0.0,0.0,0.0,107388.8,245120.4,76812.2,9182.450,889.175,13999.940,-0.13,0.14,2.272,0,0,0
6432,64.3214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,17.85,267.76,-122.72,1.39,2.15,295.07,295.08,53332.3,117322.2,0.0,0.0,0.0,106658.9,243465.9,76329.7,9182.791,894.526,13997.520,-0.42,0.27,2.256,0,0,0
6434,64.3414,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,19.24,266.68,-126.07,1.44,1.95,295.59,295.60,53521.0,117738.4,0.0,0.0,0.0,107039.9,244329.5,76624.3,9183.160,899.858,13995.020,-0.38,0.28,2.264,0,0,0
6436,64.3614,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,20.72,263.99,-130.25,1.34,0.79,295.10,295.10,53338.9,117342.3,0.0,0.0,0.0,106677.0,243495.4,76329.2,9183.554,905.138,13992.460,-0.15,0.26,2.256,0,0,0
6438,64.3814,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,22.25,261.89,-134.02,1.80,0.35,295.02,295.03,53313.3,117284.7,0.0,0.0,0.0,106626.4,243377.5,76253.0,9183.985,910.377,13989.810,-0.07,0.35,2.255,0,0,0
6440,64.4014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,23.73,258.27,-138.53,2.17,1.78,294.02,294.03,52953.9,116487.9,0.0,0.0,0.0,105903.9,241736.5,75763.1,9184.443,915.538,13987.070,-0.35,0.42,2.240,0,0,0
6442,64.4214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,24.94,255.81,-142.42,2.03,1.64,293.83,293.84,52884.0,116335.6,0.0,0.0,0.0,105764.6,241417.6,75653.8,9184.928,920.654,13984.250,-0.32,0.40,2.237,0,0,0
6444,64.4414,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,26.12,253.88,-145.99,1.86,0.03,294.01,294.02,52949.1,116483.4,0.0,0.0,0.0,105898.2,241715.0,75759.1,9185.426,925.730,13981.370,-0.01,0.36,2.240,0,0,0
6446,64.4614,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,27.24,251.01,-149.94,1.41,0.45,293.65,293.65,52815.7,116191.6,0.0,0.0,0.0,105631.1,241106.8,75533.3,9185.952,930.751,13978.400,-0.09,0.27,2.234,0,0,0
6448,64.4814,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,28.74,247.02,-154.23,1.97,2.35,292.62,292.63,52450.5,115378.3,0.0,0.0,0.0,104894.1,239439.1,75067.8,9186.510,935.692,13975.340,-0.46,0.39,2.219,0,0,0
6450,64.5014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,29.79,244.43,-157.95,2.36,2.56,292.52,292.54,52418.5,115304.5,0.0,0.0,0.0,104833.1,239296.0,75027.5,9187.091,940.577,13972.210,-0.50,0.46,2.218,0,0,0
6452,64.5214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,30.84,241.61,-161.69,2.94,0.99,292.34,292.36,52351.9,115161.3,0.0,0.0,0.0,104702.7,238985.6,74898.3,9187.690,945.406,13969.010,-0.19,0.58,2.215,0,0,0
6454,64.5414,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,31.82,239.00,-165.29,3.01,-0.06,292.31,292.33,52341.4,115138.7,0.0,0.0,0.0,104682.7,238936.8,74888.1,9188.313,950.190,13965.740,0.01,0.59,2.214,0,0,0
