# capacities: continuous 640000 N, highLoad 1280000 N, emergency 4480000 N. band: 0 Continuous 1 Performance 2 Extreme 3 Emergency 4 Saturated
sample,time_s,band,appliedCmdAvg,rawDemandAvg,requiredLoadN,dynamicLoadN,contReserveN,highReserveN,emergReserveN,curvReqMs2,curvAppliedMs2,curvClamped,availAccelMs2,accelReserveMs2,normalRate_degs,adhesionAccelMs2,adhesionForceN,adhesionLimited,airStability01,aeroN,grounded
3304,33.041,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3306,33.061,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3308,33.081,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3310,33.101,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3312,33.121,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3314,33.141,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3316,33.161,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3318,33.181,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3320,33.201,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3322,33.221,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3324,33.241,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3326,33.261,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3328,33.281,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3330,33.301,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3332,33.321,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3334,33.341,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3336,33.361,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3338,33.381,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3340,33.401,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3342,33.421,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3344,33.441,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3346,33.461,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3348,33.481,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3350,33.501,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3352,33.521,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3354,33.541,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3356,33.561,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3358,33.581,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3360,33.601,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3362,33.621,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3364,33.641,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3366,33.661,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3368,33.681,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3370,33.701,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3372,33.721,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3374,33.741,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3376,33.761,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3378,33.781,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3380,33.801,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3382,33.821,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3384,33.841,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3386,33.861,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3388,33.881,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3390,33.901,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3392,33.921,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3394,33.941,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3396,33.961,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3398,33.981,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3400,34.001,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3402,34.021,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3404,34.041,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3406,34.061,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3408,34.081,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3410,34.101,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3412,34.121,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3414,34.141,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3416,34.161,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3418,34.181,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3420,34.201,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3422,34.221,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3424,34.241,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3426,34.261,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3428,34.281,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3430,34.301,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3432,34.321,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3434,34.341,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3436,34.361,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3438,34.381,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3440,34.401,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3442,34.421,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3444,34.441,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3446,34.461,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3448,34.481,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3450,34.501,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3452,34.521,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3454,34.541,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3456,34.561,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3458,34.581,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3460,34.601,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3462,34.621,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3464,34.641,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3466,34.661,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3468,34.681,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3470,34.701,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3472,34.721,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3474,34.741,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3476,34.761,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3478,34.781,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3480,34.801,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3482,34.821,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3484,34.841,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3486,34.861,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3488,34.881,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3490,34.901,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3492,34.921,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3494,34.941,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3496,34.961,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3498,34.981,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3500,35.001,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3502,35.021,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3504,35.041,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3506,35.061,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3508,35.081,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3510,35.101,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3512,35.121,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3514,35.141,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3516,35.161,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3518,35.181,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3520,35.201,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3522,35.221,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3524,35.241,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3526,35.261,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3528,35.281,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3530,35.301,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3532,35.321,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3534,35.341,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3536,35.361,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3538,35.381,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3540,35.401,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3542,35.421,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3544,35.441,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3546,35.461,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3548,35.481,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3550,35.501,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3552,35.521,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3554,35.541,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3556,35.561,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3558,35.581,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3560,35.601,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3562,35.621,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3564,35.641,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3566,35.661,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3568,35.681,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3570,35.701,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3572,35.721,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3574,35.741,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3576,35.761,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3578,35.781,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3580,35.801,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3582,35.821,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3584,35.841,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3586,35.861,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3588,35.881,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3590,35.901,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3592,35.921,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3594,35.941,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3596,35.961,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3598,35.981,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3600,36.001,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3602,36.021,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3604,36.041,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3606,36.061,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3608,36.081,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3610,36.101,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3612,36.121,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3614,36.141,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3616,36.161,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3618,36.181,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3620,36.201,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3622,36.221,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3624,36.241,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3626,36.261,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3628,36.281,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3630,36.301,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3632,36.321,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3634,36.341,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3636,36.361,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3638,36.381,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3640,36.401,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3642,36.421,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3644,36.441,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3646,36.461,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3648,36.481,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3650,36.501,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3652,36.521,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3654,36.541,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3656,36.561,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3658,36.581,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3660,36.601,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3662,36.621,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3664,36.641,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3666,36.661,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3668,36.681,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3670,36.701,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3672,36.721,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3674,36.741,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3676,36.761,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3678,36.781,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3680,36.801,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3682,36.821,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3684,36.841,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3686,36.861,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3688,36.881,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3690,36.901,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3692,36.921,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
3694,36.941,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
