sample,time_s,steerRaw,steerDemand,steerSens,cornerCap,fl,fr,bl,br,yawDampCoeff,gripApplied,gripReqLat,gripAppLat,gripReqLong,gripAppLong,gripClamp01,gripBreak01,slip_deg,stabArmed,avgHoverCmd,avgRoofCmd,pHoverReq,pHoverGr,pDriveReq,pDriveGr,pVecReq,pVecGr,pStabReq,pStabGr,pOcReq,pOcGr,mainThrottle,brakeThrottle
8784,87.841,0.000,0.000,0.283,0.900,0.900,0.000,0.900,0.000,1.982,1,405.85,117.67,81.17,23.53,0.290,0.508,35.81,1,0.000,0.000,0.0,0.0,480.0,480.0,450.0,450.0,0.0,0.0,0.0,0.0,1.000,0.000
8792,87.921,0.000,0.000,0.282,0.879,0.879,0.000,0.879,0.000,1.993,1,380.64,117.67,76.13,23.53,0.309,0.503,33.33,1,0.000,0.000,0.0,0.0,480.0,480.0,439.5,439.5,0.0,0.0,0.0,0.0,1.000,0.000
8800,88.001,0.000,0.000,0.282,0.900,0.900,0.000,0.900,0.000,2.005,1,341.95,117.67,68.39,23.53,0.344,0.498,29.56,1,0.000,0.000,0.0,0.0,480.0,480.0,450.0,450.0,0.0,0.0,0.0,0.0,1.000,0.000
8808,88.081,0.000,0.000,0.281,0.900,0.000,0.000,0.000,0.000,2.018,1,296.14,117.67,59.23,23.53,0.397,0.493,25.20,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
8816,88.161,0.000,0.000,0.280,0.900,0.000,0.000,0.000,0.000,2.030,1,250.58,117.67,50.12,23.53,0.470,0.487,20.90,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
8824,88.241,-1.000,-2.800,0.280,0.900,0.000,0.783,0.783,0.000,2.042,1,206.26,117.67,41.25,23.53,0.570,0.482,16.73,1,0.000,0.000,0.0,0.0,480.0,480.0,391.7,391.7,0.0,0.0,0.0,0.0,1.000,0.000
8832,88.321,-0.720,-2.016,0.279,0.900,0.000,0.900,0.563,0.900,2.054,1,142.01,117.67,28.40,23.53,0.829,0.477,11.19,1,0.000,0.000,0.0,0.0,480.0,480.0,590.7,590.7,0.0,0.0,0.0,0.0,1.000,0.000
8840,88.401,0.000,0.000,0.279,0.900,0.000,0.900,0.000,0.900,2.067,1,42.79,42.79,8.56,8.56,1.000,0.472,3.28,1,0.000,0.000,0.0,0.0,480.0,480.0,450.0,450.0,0.0,0.0,0.0,0.0,1.000,0.000
8848,88.481,0.000,0.000,0.278,0.900,0.000,0.900,0.000,0.900,2.079,1,19.56,19.56,3.91,3.91,1.000,0.467,1.61,1,0.000,0.000,0.0,0.0,480.0,480.0,450.0,450.0,0.0,0.0,0.0,0.0,1.000,0.000
8856,88.561,0.000,0.000,0.277,0.900,0.000,0.000,0.000,0.000,2.093,1,22.09,22.09,4.42,4.42,1.000,0.461,1.83,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
8864,88.641,0.080,0.224,0.276,0.900,0.062,0.000,0.000,0.062,2.108,1,17.59,17.59,-49.29,-49.29,1.000,0.455,1.50,1,0.000,0.000,0.0,0.0,288.0,288.0,30.9,30.9,0.0,0.0,0.0,0.0,0.600,0.000
8872,88.721,-0.400,-1.120,0.275,0.900,0.000,0.900,0.309,0.900,2.124,1,10.99,10.99,-48.66,-48.66,1.000,0.448,0.97,1,0.000,0.000,0.0,0.0,96.0,96.0,527.1,527.1,0.0,0.0,0.0,0.0,0.200,0.000
8880,88.801,-1.000,-2.800,0.275,0.900,0.000,0.900,0.769,0.900,2.142,1,13.35,13.35,-47.19,-47.19,1.000,0.441,1.20,1,0.000,0.000,0.0,0.0,0.0,0.0,642.2,642.2,0.0,0.0,0.0,0.0,0.000,0.000
8888,88.881,0.000,0.000,0.274,0.900,0.000,0.900,0.000,0.900,2.160,1,1.75,1.75,0.35,0.35,1.000,0.433,0.16,1,0.000,0.000,0.0,0.0,129.6,129.6,450.0,450.0,0.0,0.0,0.0,0.0,0.270,0.000
8896,88.961,-1.000,-2.800,0.273,0.900,0.000,0.900,0.764,0.900,2.178,1,-10.41,-10.41,2.08,2.08,1.000,0.426,0.91,1,0.000,0.000,0.0,0.0,302.4,302.4,640.9,640.9,0.0,0.0,0.0,0.0,0.630,0.000
8904,89.041,-0.280,-0.784,0.272,0.900,0.000,0.900,0.213,0.900,2.195,1,-47.40,-47.40,9.48,9.48,1.000,0.419,4.07,1,0.000,0.000,0.0,0.0,475.2,475.2,503.3,503.3,0.0,0.0,0.0,0.0,0.990,0.000
8912,89.121,-0.080,-0.224,0.271,0.758,0.000,0.758,0.051,0.758,2.213,1,-84.41,-84.41,16.88,16.88,1.000,0.411,7.07,1,0.000,0.000,0.0,0.0,480.0,480.0,391.8,391.8,0.0,0.0,0.0,0.0,1.000,0.000
8920,89.201,-0.280,-0.784,0.270,0.869,0.000,0.869,0.205,0.869,2.230,1,-112.34,-112.34,22.47,22.47,1.000,0.404,9.21,1,0.000,0.000,0.0,0.0,480.0,480.0,485.9,485.9,0.0,0.0,0.0,0.0,1.000,0.000
8928,89.281,-0.960,-2.688,0.269,0.900,0.000,0.900,0.724,0.900,2.247,1,-137.74,-117.67,27.55,23.53,0.854,0.397,11.08,1,0.000,0.000,0.0,0.0,480.0,480.0,630.9,630.9,0.0,0.0,0.0,0.0,1.000,0.000
8936,89.361,-1.000,-2.800,0.268,0.900,0.000,0.900,0.751,0.900,2.264,1,-177.90,-117.67,35.58,23.53,0.661,0.390,14.08,1,0.000,0.000,0.0,0.0,480.0,480.0,637.9,637.9,0.0,0.0,0.0,0.0,1.000,0.000
8944,89.441,-0.640,-1.792,0.268,0.900,0.000,0.900,0.479,0.900,2.281,1,-231.14,-117.67,46.23,23.53,0.509,0.383,18.09,1,0.000,0.000,0.0,0.0,480.0,480.0,569.9,569.9,0.0,0.0,0.0,0.0,1.000,0.000
8952,89.521,0.000,0.000,0.267,0.900,0.000,0.900,0.000,0.900,2.297,1,-273.81,-117.67,54.76,23.53,0.430,0.376,21.30,1,0.000,0.000,0.0,0.0,480.0,480.0,450.0,450.0,0.0,0.0,0.0,0.0,1.000,0.000
8960,89.601,0.000,0.000,0.266,0.900,0.000,0.900,0.000,0.900,2.314,1,-287.75,-117.67,57.55,23.53,0.409,0.369,22.20,1,0.000,0.000,0.0,0.0,480.0,480.0,450.0,450.0,0.0,0.0,0.0,0.0,1.000,0.000
8968,89.681,0.000,0.000,0.265,0.900,0.000,0.000,0.000,0.000,2.331,1,-282.81,-117.67,56.56,23.53,0.416,0.362,21.56,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
8976,89.761,0.000,0.000,0.264,0.900,0.000,0.000,0.000,0.000,2.348,1,-272.85,-117.67,54.57,23.53,0.431,0.355,20.46,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
8984,89.841,0.000,0.000,0.263,0.900,0.000,0.000,0.000,0.000,2.364,1,-250.11,-117.67,50.02,23.53,0.470,0.348,18.42,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
8992,89.921,-0.120,-0.336,0.263,0.584,0.000,0.057,0.057,0.000,2.381,1,-228.77,-117.67,45.75,23.53,0.514,0.341,16.52,1,0.000,0.000,0.0,0.0,480.0,480.0,28.6,28.6,0.0,0.0,0.0,0.0,1.000,0.000
9000,90.001,-0.040,-0.112,0.262,0.900,0.000,0.029,0.029,0.000,2.397,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,14.7,14.7,0.0,0.0,0.0,0.0,1.000,0.000
9008,90.081,0.000,0.000,0.261,0.900,0.000,0.000,0.000,0.000,2.414,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
9016,90.161,0.000,0.000,0.260,0.900,0.000,0.000,0.000,0.000,2.430,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
9024,90.241,0.000,0.000,0.260,0.900,0.000,0.000,0.000,0.000,2.446,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
9032,90.321,0.000,0.000,0.259,0.900,0.000,0.000,0.000,0.000,2.461,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
9040,90.401,0.000,0.000,0.258,0.900,0.000,0.000,0.000,0.000,2.477,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
9048,90.481,0.080,0.224,0.258,0.900,0.058,0.000,0.000,0.058,2.492,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,28.9,28.9,0.0,0.0,0.0,0.0,1.000,0.000
9056,90.561,0.080,0.224,0.257,0.900,0.058,0.000,0.000,0.058,2.507,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,28.8,28.8,0.0,0.0,0.0,0.0,1.000,0.000
9064,90.641,0.000,0.000,0.256,0.900,0.000,0.000,0.000,0.000,2.522,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
9072,90.721,0.120,0.336,0.256,0.900,0.086,0.000,0.000,0.086,2.537,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,43.0,43.0,0.0,0.0,0.0,0.0,1.000,0.000
9080,90.801,0.120,0.336,0.255,0.900,0.086,0.000,0.000,0.086,2.551,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,42.9,42.9,0.0,0.0,0.0,0.0,1.000,0.000
9088,90.881,0.000,0.000,0.255,0.900,0.000,0.000,0.000,0.000,2.566,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
9096,90.961,0.000,0.000,0.254,0.900,0.000,0.000,0.000,0.000,2.580,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
9104,91.041,0.040,0.112,0.253,0.900,0.028,0.000,0.000,0.028,2.594,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,14.2,14.2,0.0,0.0,0.0,0.0,1.000,0.000
9112,91.121,0.000,0.000,0.253,0.900,0.000,0.000,0.000,0.000,2.608,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
9120,91.201,0.000,0.000,0.252,0.900,0.000,0.000,0.000,0.000,2.622,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
9128,91.281,0.000,0.000,0.252,0.900,0.000,0.000,0.000,0.000,2.636,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
9136,91.361,0.000,0.000,0.251,0.900,0.000,0.000,0.000,0.000,2.650,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
9144,91.441,0.000,0.000,0.251,0.900,0.000,0.000,0.000,0.000,2.664,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
9152,91.521,0.000,0.000,0.250,0.900,0.000,0.000,0.000,0.000,2.678,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
9160,91.601,0.000,0.000,0.250,0.900,0.000,0.000,0.000,0.000,2.692,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
9168,91.681,0.000,0.000,0.249,0.900,0.000,0.000,0.000,0.000,2.706,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
9176,91.761,0.000,0.000,0.249,0.900,0.000,0.900,0.000,0.900,2.720,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,450.0,450.0,0.0,0.0,0.0,0.0,1.000,0.000
9184,91.841,0.000,0.000,0.248,0.900,0.000,0.900,0.000,0.900,2.733,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,450.0,450.0,0.0,0.0,0.0,0.0,1.000,0.000
9192,91.921,0.000,0.000,0.248,0.900,0.000,0.000,0.000,0.000,2.747,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
9200,92.001,0.000,0.000,0.247,0.900,0.000,0.000,0.000,0.000,2.760,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
9208,92.081,0.000,0.000,0.247,0.900,0.900,0.000,0.900,0.000,2.773,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,450.0,450.0,0.0,0.0,0.0,0.0,1.000,0.000
9216,92.161,-0.040,-0.112,0.247,0.900,0.900,0.028,0.900,0.000,2.786,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,456.9,456.9,0.0,0.0,0.0,0.0,1.000,0.000
9224,92.241,0.040,0.112,0.246,0.900,0.900,0.000,0.900,0.028,2.799,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,456.9,456.9,0.0,0.0,0.0,0.0,1.000,0.000
9232,92.321,0.000,0.000,0.246,0.900,0.900,0.000,0.900,0.000,2.811,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,450.0,450.0,0.0,0.0,0.0,0.0,1.000,0.000
9240,92.401,0.040,0.112,0.246,0.900,0.028,0.000,0.000,0.028,2.823,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,13.8,13.8,0.0,0.0,0.0,0.0,1.000,0.000
9248,92.481,0.200,0.560,0.245,0.900,0.137,0.000,0.000,0.137,2.835,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,68.7,68.7,0.0,0.0,0.0,0.0,1.000,0.000
9256,92.561,0.160,0.448,0.245,0.900,0.110,0.000,0.000,0.110,2.847,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,54.9,54.9,0.0,0.0,0.0,0.0,1.000,0.000
9264,92.641,0.040,0.112,0.245,0.900,0.027,0.000,0.000,0.027,2.858,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,13.7,13.7,0.0,0.0,0.0,0.0,1.000,0.000
9272,92.721,0.120,0.336,0.244,0.900,0.900,0.000,0.900,0.082,2.870,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,470.5,470.5,0.0,0.0,0.0,0.0,1.000,0.000
9280,92.801,0.120,0.336,0.244,0.900,0.900,0.000,0.900,0.082,2.881,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,470.5,470.5,0.0,0.0,0.0,0.0,1.000,0.000
9288,92.881,0.040,0.112,0.244,0.900,0.027,0.000,0.000,0.027,2.892,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,13.7,13.7,0.0,0.0,0.0,0.0,1.000,0.000
9296,92.961,0.000,0.000,0.244,0.900,0.000,0.000,0.000,0.000,2.903,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
9304,93.041,0.080,0.224,0.243,0.900,0.054,0.000,0.000,0.054,2.914,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,27.2,27.2,0.0,0.0,0.0,0.0,1.000,0.000
9312,93.121,0.080,0.224,0.243,0.900,0.054,0.000,0.000,0.054,2.925,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,27.2,27.2,0.0,0.0,0.0,0.0,1.000,0.000
9320,93.201,0.000,0.000,0.243,0.900,0.900,0.000,0.900,0.000,2.936,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,450.0,450.0,0.0,0.0,0.0,0.0,1.000,0.000
9328,93.281,0.000,0.000,0.243,0.900,0.900,0.000,0.900,0.000,2.947,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,450.0,450.0,0.0,0.0,0.0,0.0,1.000,0.000
9336,93.361,0.000,0.000,0.242,0.900,0.900,0.000,0.900,0.000,2.958,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,450.0,450.0,0.0,0.0,0.0,0.0,1.000,0.000
9344,93.441,0.000,0.000,0.242,0.900,0.000,0.000,0.000,0.000,2.969,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
9352,93.521,-0.040,-0.112,0.242,0.900,0.000,0.027,0.027,0.000,2.979,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,13.6,13.6,0.0,0.0,0.0,0.0,1.000,0.000
9360,93.601,-0.240,-0.672,0.242,0.900,0.000,0.163,0.163,0.000,2.990,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,81.3,81.3,0.0,0.0,0.0,0.0,1.000,0.000
9368,93.681,-0.200,-0.560,0.242,0.900,0.000,0.135,0.135,0.000,3.000,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,67.7,67.7,0.0,0.0,0.0,0.0,1.000,0.000
9376,93.761,0.000,0.000,0.241,0.900,0.000,0.000,0.000,0.000,3.011,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000,0.000
9384,93.841,-0.600,-1.680,0.241,0.900,0.000,0.405,0.405,0.000,3.021,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,360.0,360.0,202.7,202.7,0.0,0.0,0.0,0.0,0.750,0.000
9392,93.921,-0.840,-2.352,0.241,0.900,0.000,0.567,0.567,0.000,3.031,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,168.0,168.0,283.6,283.6,0.0,0.0,0.0,0.0,0.350,0.000
9400,94.001,-0.600,-1.680,0.241,0.900,0.000,0.405,0.405,0.000,3.041,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,202.5,202.5,0.0,0.0,0.0,0.0,0.000,0.000
9408,94.081,-0.560,-1.568,0.241,0.900,0.000,0.378,0.378,0.000,3.051,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,188.9,188.9,0.0,0.0,0.0,0.0,0.000,0.000
9416,94.161,-0.360,-1.008,0.241,0.900,0.000,0.243,0.243,0.000,3.062,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,121.4,121.4,0.0,0.0,0.0,0.0,0.000,0.000
9424,94.241,-1.000,-2.800,0.241,0.900,0.000,0.674,0.674,0.000,3.072,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,337.0,337.0,0.0,0.0,0.0,0.0,0.000,0.000
9432,94.321,-1.000,-2.800,0.241,0.900,0.000,0.674,0.674,0.000,3.082,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,336.8,336.8,0.0,0.0,0.0,0.0,0.000,0.000
9440,94.401,-0.440,-1.232,0.240,0.900,0.000,0.296,0.296,0.000,3.093,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,148.1,148.1,0.0,0.0,0.0,0.0,0.000,0.000
9448,94.481,0.000,0.000,0.240,0.900,0.000,0.000,0.000,0.000,3.104,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000
9456,94.561,0.000,0.000,0.240,0.900,0.900,0.000,0.900,0.000,3.114,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,450.0,450.0,0.0,0.0,0.0,0.0,0.000,0.000
9464,94.641,0.000,0.000,0.240,0.900,0.900,0.000,0.900,0.000,3.125,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,450.0,450.0,0.0,0.0,0.0,0.0,0.000,0.000
9472,94.721,0.000,0.000,0.240,0.900,0.900,0.000,0.900,0.000,3.136,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,450.0,450.0,0.0,0.0,0.0,0.0,0.000,0.000
9480,94.801,0.000,0.000,0.240,0.900,0.900,0.000,0.900,0.000,3.147,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,450.0,450.0,0.0,0.0,0.0,0.0,0.000,0.000
9488,94.881,0.000,0.000,0.240,0.900,0.900,0.000,0.900,0.000,3.158,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,450.0,450.0,0.0,0.0,0.0,0.0,0.000,0.000
9496,94.961,0.000,0.000,0.240,0.900,0.900,0.000,0.900,0.000,3.169,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,450.0,450.0,0.0,0.0,0.0,0.0,0.000,0.000
9504,95.041,-0.720,-2.016,0.240,0.900,0.000,0.900,0.484,0.900,3.179,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,571.0,571.0,0.0,0.0,0.0,0.0,0.000,0.000
9512,95.121,-0.440,-1.232,0.240,0.900,0.000,0.900,0.296,0.900,3.190,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,523.9,523.9,0.0,0.0,0.0,0.0,0.000,0.000
9520,95.201,-0.120,-0.336,0.240,0.900,0.000,0.900,0.081,0.900,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,470.2,470.2,0.0,0.0,0.0,0.0,0.000,0.000
9528,95.281,-0.200,-0.560,0.240,0.900,0.000,0.900,0.134,0.900,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,483.6,483.6,0.0,0.0,0.0,0.0,0.000,0.000
9536,95.361,-0.200,-0.560,0.240,0.900,0.000,0.900,0.134,0.900,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,483.6,483.6,0.0,0.0,0.0,0.0,0.000,0.000
9544,95.441,-0.160,-0.448,0.240,0.900,0.000,0.108,0.108,0.000,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,53.8,53.8,0.0,0.0,0.0,0.0,0.000,0.000
9552,95.521,0.080,0.224,0.240,0.900,0.054,0.000,0.000,0.054,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,26.9,26.9,0.0,0.0,0.0,0.0,0.000,0.000
9560,95.601,1.000,2.800,0.240,0.900,0.672,0.000,0.000,0.672,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.000,0.000
9568,95.681,1.000,2.800,0.240,0.900,0.672,0.000,0.000,0.672,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.000,0.000
9576,95.761,1.000,2.800,0.240,0.900,0.672,0.000,0.000,0.672,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.000,0.000
9584,95.841,1.000,2.800,0.240,0.900,0.672,0.000,0.000,0.672,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.000,0.000
9592,95.921,1.000,2.800,0.240,0.900,0.672,0.000,0.000,0.672,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.000,0.000
9600,96.001,0.640,1.792,0.240,0.900,0.430,0.000,0.000,0.430,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,215.0,215.0,0.0,0.0,0.0,0.0,0.000,0.000
9608,96.081,0.960,2.688,0.240,0.900,0.645,0.000,0.000,0.645,3.200,0,0.00,0.00,0.00,0.00,0.000,0.000,0.00,1,0.000,0.000,0.0,0.0,0.0,0.0,322.6,322.6,0.0,0.0,0.0,0.0,0.000,0.000
