sample,time_s,node,probeHit,probeMode,usingGrace,dataAge_s,surfaceChanged,normalDelta_deg,startedInside,hitBackface,dist_m,heightErr_m,autoHoverCmd,manualBottomCmd,overchargeCmd,gravity,curvature,spring,damping,oscillation,attitude,preClamp,finalCmd,ceiling,appliedThrottle,forceN,reqPower,grantedPower,power01,overdrive,saturated
54,0.5414,1,1,1,0,0.000,0,0.6,0,0,2.948,-0.148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
54,0.5414,2,1,1,0,0.000,0,0.6,0,0,2.948,-0.148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
54,0.5414,3,1,1,0,0.000,0,0.6,0,0,2.944,-0.144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
56,0.5614,0,1,1,0,0.000,0,0.0,0,0,2.943,-0.143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
56,0.5614,1,1,1,0,0.000,0,0.0,0,0,2.949,-0.149,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
56,0.5614,2,1,1,0,0.000,0,0.0,0,0,2.948,-0.148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
56,0.5614,3,1,1,0,0.000,0,0.0,0,0,2.944,-0.144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
58,0.5814,0,1,1,0,0.000,0,0.6,0,0,2.943,-0.143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
58,0.5814,1,1,1,0,0.000,0,0.6,0,0,2.948,-0.148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
58,0.5814,2,1,1,0,0.000,0,0.6,0,0,2.948,-0.148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
58,0.5814,3,1,1,0,0.000,0,0.6,0,0,2.944,-0.144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
60,0.6014,0,1,1,0,0.000,0,0.0,0,0,2.943,-0.143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
60,0.6014,1,1,1,0,0.000,0,0.6,0,0,2.948,-0.148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
60,0.6014,2,1,1,0,0.000,0,0.6,0,0,2.948,-0.148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
60,0.6014,3,1,1,0,0.000,0,0.6,0,0,2.944,-0.144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
62,0.6214,0,1,1,0,0.000,0,0.0,0,0,2.943,-0.143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
62,0.6214,1,1,1,0,0.000,0,0.0,0,0,2.948,-0.148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
62,0.6214,2,1,1,0,0.000,0,0.6,0,0,2.948,-0.148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
62,0.6214,3,1,1,0,0.000,0,0.0,0,0,2.944,-0.144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
64,0.6414,0,1,1,0,0.000,0,0.0,0,0,2.943,-0.143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
64,0.6414,1,1,1,0,0.000,0,0.6,0,0,2.948,-0.148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
64,0.6414,2,1,1,0,0.000,0,0.0,0,0,2.948,-0.148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
64,0.6414,3,1,1,0,0.000,0,0.0,0,0,2.944,-0.144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
66,0.6614,0,1,1,0,0.000,0,0.6,0,0,2.943,-0.143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
66,0.6614,1,1,1,0,0.000,0,0.0,0,0,2.948,-0.148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
66,0.6614,2,1,1,0,0.000,0,0.6,0,0,2.948,-0.148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
66,0.6614,3,1,1,0,0.000,0,0.0,0,0,2.944,-0.144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
68,0.6814,0,1,1,0,0.000,0,0.0,0,0,2.943,-0.143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
68,0.6814,1,1,1,0,0.000,0,0.6,0,0,2.948,-0.148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
68,0.6814,2,1,1,0,0.000,0,0.6,0,0,2.948,-0.148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
68,0.6814,3,1,1,0,0.000,0,0.6,0,0,2.944,-0.144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
70,0.7014,0,1,1,0,0.000,0,0.0,0,0,2.943,-0.143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
70,0.7014,1,1,1,0,0.000,0,0.0,0,0,2.948,-0.148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
70,0.7014,2,1,1,0,0.000,0,0.0,0,0,2.948,-0.148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
70,0.7014,3,1,1,0,0.000,0,0.6,0,0,2.943,-0.143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
72,0.7214,0,1,1,0,0.000,0,0.0,0,0,2.943,-0.143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
72,0.7214,1,1,1,0,0.000,0,0.6,0,0,2.948,-0.148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
72,0.7214,2,1,1,0,0.000,0,0.6,0,0,2.948,-0.148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
72,0.7214,3,1,1,0,0.000,0,0.0,0,0,2.943,-0.143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
74,0.7414,0,1,1,0,0.000,0,0.6,0,0,2.943,-0.143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
74,0.7414,1,1,1,0,0.000,0,0.0,0,0,2.948,-0.148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
74,0.7414,2,1,1,0,0.000,0,0.6,0,0,2.948,-0.148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
74,0.7414,3,1,1,0,0.000,0,0.0,0,0,2.943,-0.143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
76,0.7614,0,1,1,0,0.000,0,0.0,0,0,2.943,-0.143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
76,0.7614,1,1,1,0,0.000,0,0.6,0,0,2.948,-0.148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
76,0.7614,2,1,1,0,0.000,0,0.6,0,0,2.948,-0.148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
76,0.7614,3,1,1,0,0.000,0,0.6,0,0,2.943,-0.143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
78,0.7814,0,1,1,0,0.000,0,0.0,0,0,2.943,-0.143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
78,0.7814,1,1,1,0,0.000,0,0.6,0,0,2.948,-0.148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
78,0.7814,2,1,1,0,0.000,0,0.5,0,0,2.948,-0.148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
78,0.7814,3,1,1,0,0.000,0,1.7,0,0,2.943,-0.143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
80,0.8014,0,1,1,0,0.000,0,0.5,0,0,2.943,-0.143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
80,0.8014,1,1,1,0,0.000,0,0.0,0,0,2.948,-0.148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
80,0.8014,2,1,1,0,0.000,0,0.0,0,0,2.948,-0.148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
80,0.8014,3,1,1,0,0.000,0,2.3,0,0,2.943,-0.143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
82,0.8214,0,1,1,0,0.000,0,0.0,0,0,2.944,-0.144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
82,0.8214,1,1,1,0,0.000,0,0.6,0,0,2.948,-0.148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
82,0.8214,2,1,1,0,0.000,0,0.0,0,0,2.948,-0.148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
82,0.8214,3,1,1,0,0.000,0,1.8,0,0,2.944,-0.144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
84,0.8414,0,1,1,0,0.000,0,1.1,0,0,2.944,-0.144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
84,0.8414,1,1,1,0,0.000,0,0.0,0,0,2.947,-0.147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
84,0.8414,2,1,1,0,0.000,0,0.6,0,0,2.947,-0.147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
84,0.8414,3,1,1,0,0.000,0,0.0,0,0,2.940,-0.140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
86,0.8614,0,1,1,0,0.000,0,1.8,0,0,2.944,-0.144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
86,0.8614,1,1,1,0,0.000,0,0.6,0,0,2.947,-0.147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
86,0.8614,2,1,1,0,0.000,0,0.0,0,0,2.947,-0.147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
86,0.8614,3,1,1,0,0.000,0,0.6,0,0,2.941,-0.141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
88,0.8814,0,1,1,0,0.000,0,0.8,0,0,2.943,-0.143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
88,0.8814,1,1,1,0,0.000,0,0.6,0,0,2.947,-0.147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
88,0.8814,2,1,1,0,0.000,0,0.6,0,0,2.947,-0.147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
88,0.8814,3,1,1,0,0.000,0,0.0,0,0,2.941,-0.141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
90,0.9014,0,1,1,0,0.000,0,0.9,0,0,2.943,-0.143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
90,0.9014,1,1,1,0,0.000,0,0.0,0,0,2.947,-0.147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
90,0.9014,2,1,1,0,0.000,0,0.0,0,0,2.947,-0.147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
90,0.9014,3,1,1,0,0.000,0,0.0,0,0,2.942,-0.142,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
92,0.9214,0,1,1,0,0.000,0,12.7,0,0,2.940,-0.140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
92,0.9214,1,1,1,0,0.000,0,0.6,0,0,2.947,-0.147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
92,0.9214,2,1,1,0,0.000,0,0.0,0,0,2.946,-0.146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
92,0.9214,3,1,1,0,0.000,0,0.0,0,0,2.943,-0.143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
94,0.9414,0,1,1,0,0.000,0,0.0,0,0,2.941,-0.141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
94,0.9414,1,1,1,0,0.000,0,0.0,0,0,2.947,-0.147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
94,0.9414,2,1,1,0,0.000,0,0.0,0,0,2.946,-0.146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
94,0.9414,3,1,1,0,0.000,0,0.0,0,0,2.942,-0.142,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
96,0.9614,0,1,1,0,0.000,0,0.0,0,0,2.941,-0.141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
96,0.9614,1,1,1,0,0.000,0,0.0,0,0,2.948,-0.148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
96,0.9614,2,1,1,0,0.000,0,0.6,0,0,2.946,-0.146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
96,0.9614,3,1,1,0,0.000,0,13.8,0,0,2.943,-0.143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
98,0.9814,0,1,1,0,0.000,0,0.0,0,0,2.941,-0.141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
98,0.9814,1,1,1,0,0.000,0,9.0,0,0,2.949,-0.149,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
98,0.9814,2,1,1,0,0.000,0,0.6,0,0,2.946,-0.146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
98,0.9814,3,1,1,0,0.000,0,5.1,0,0,2.943,-0.143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
100,1.0014,0,1,1,0,0.000,0,0.0,0,0,2.942,-0.142,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
100,1.0014,1,1,1,0,0.000,0,4.5,0,0,2.951,-0.151,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
100,1.0014,2,1,1,0,0.000,0,0.0,0,0,2.945,-0.145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
100,1.0014,3,1,1,0,0.000,0,0.6,0,0,2.944,-0.144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
102,1.0214,0,1,1,0,0.000,0,0.6,0,0,2.942,-0.142,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
102,1.0214,1,1,1,0,0.000,0,0.0,0,0,2.950,-0.150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
102,1.0214,2,1,1,0,0.000,0,0.6,0,0,2.946,-0.146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
102,1.0214,3,1,1,0,0.000,0,1.1,0,0,2.943,-0.143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
104,1.0414,0,1,1,0,0.000,0,0.6,0,0,2.942,-0.142,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
104,1.0414,1,1,1,0,0.000,0,0.0,0,0,2.949,-0.149,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
104,1.0414,2,1,1,0,0.000,0,0.0,0,0,2.946,-0.146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
104,1.0414,3,1,1,0,0.000,0,1.7,0,0,2.943,-0.143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
106,1.0614,0,1,1,0,0.000,0,0.0,0,0,2.943,-0.143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
106,1.0614,1,1,1,0,0.000,0,0.0,0,0,2.949,-0.149,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
106,1.0614,2,1,1,0,0.000,0,0.6,0,0,2.946,-0.146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
106,1.0614,3,1,1,0,0.000,0,0.0,0,0,2.943,-0.143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
108,1.0814,0,1,1,0,0.000,0,0.0,0,0,2.942,-0.142,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
108,1.0814,1,1,1,0,0.000,0,0.0,0,0,2.949,-0.149,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
108,1.0814,2,1,1,0,0.000,0,0.0,0,0,2.946,-0.146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
108,1.0814,3,1,1,0,0.000,0,0.0,0,0,2.943,-0.143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
110,1.1014,0,1,1,0,0.000,0,0.6,0,0,2.942,-0.142,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
110,1.1014,1,1,1,0,0.000,0,0.0,0,0,2.949,-0.149,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0,0.00,0.00,1.000,0,0
